ru 1 118 0.008475
fr 1 118 0.008475
en 49 118 0.415254
nl 3 118 0.025424
pt 2 118 0.016949
no 1 118 0.008475
de 41 118 0.347458
tr 2 118 0.016949
fa 1 118 0.008475
und 7 118 0.059322
pl 1 118 0.008475
in 1 118 0.008475
es 8 118 0.067797
