day total blank BD BF BG BA BB BE BL BM BN BO BH BI BJ BT JM BV BW WS BQ BR BS JE BY BZ RU RW RS LT RE TM TJ RO TK GW GU GT GS GR GQ GP JP GY GG GF GE GD GB GA GN GM GL GI GH OM TN JO WF HR HT HU HK HN HM VE PR PS PW PT KN AF IQ PA PF PG PE PK PH PN PL PM ZM EH EE EG ZA EC IT VN SB ET SO ZW SA ES ER ME MD MG MF MA MC UZ MM ML MO MN MH MK MU MT MW MV MQ MP MS MR IM UG MY MX IL FR AW SH AX SJ FI FJ FK FM FO NI NL NO NA VU NC NE NF NG NZ NP NR NU CK XK CI CH CO CN CM CL CC CA CG CF CD CZ CY CX CR PY CW CV CU SZ SY SX KG KE SS SR KI KH SV KM ST SK KR SI KP KW SN SM SL SC KZ KY SG SE SD DO DM DJ DK DE YE DZ US UY YT UM LB LC LA TV TW TT TR LK LI LV TO TL LU LR LS TH TF TG TD TC LY VA VC AE AD AG VG AI VI IS IR AM AL AO AN AQ AS AR AU AT IO IN TZ AZ IE ID UA QA MZ 
10 4114 0 0 0 1 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 6 0 1 1 0 1 0 0 0 0 0 0 0 4 0 0 0 0 0 0 1 0 19 0 0 0 0 0 1 0 0 0 0 0 0 3 1 0 0 0 0 0 0 1 0 0 3 0 0 0 0 0 23 0 1 0 0 0 1 1 10 0 4 0 0 0 0 0 1 3 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 6 0 0 0 0 0 0 0 0 7 0 0 23 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 1 0 0 0 0 0 3 0 10 1 5 0 0 0 1 0 0 0 3 36 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 4 1 0 0 0 1 0 0 1 0 0 0 0 4 27 0 1 23 0 0 0 0 0 0 0 0 0 3780 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 2 7 3 0 5 0 22 0 8 1 0 0 
11 3824 0 0 0 0 2 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 1 0 13 0 1 1 0 0 0 2 0 0 0 0 0 6 0 0 4 0 0 0 1 0 12 0 0 0 0 0 0 0 2 1 0 1 0 1 0 0 0 0 0 0 0 4 0 0 6 0 0 0 0 1 24 0 4 0 0 0 0 0 1 0 8 1 0 0 0 0 3 6 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 5 0 1 24 0 0 0 0 0 0 0 0 0 0 11 2 1 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 1 0 0 0 0 32 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 5 0 0 0 0 1 0 0 3 0 1 0 0 3 24 0 0 19 0 0 0 1 0 0 0 0 0 3487 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3 6 0 2 0 34 0 7 5 0 0 
12 3556 0 0 0 3 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 11 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 18 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 1 19 0 4 0 0 0 0 3 4 0 6 0 0 0 0 0 4 8 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 8 1 3 21 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 1 0 0 0 0 0 1 0 3 0 2 0 1 0 3 0 0 0 1 21 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 2 25 0 0 16 0 0 0 0 0 0 0 1 0 3282 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 2 0 14 0 10 2 1 0 
13 4052 0 0 0 1 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 6 0 0 1 0 0 0 1 0 10 0 0 0 0 0 2 0 0 1 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 17 0 7 0 0 0 0 2 6 0 14 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 1 1 15 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 2 0 0 0 0 0 1 0 4 2 2 0 0 0 3 0 0 0 1 19 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 5 1 0 0 0 1 0 1 0 0 1 0 0 1 26 0 0 23 0 0 0 0 0 0 0 0 0 3779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 24 2 7 0 0 0 
14 5003 0 0 0 2 3 1 8 0 0 0 0 1 0 0 0 0 0 0 0 0 22 0 0 1 0 0 0 1 2 0 0 0 0 0 0 0 0 0 6 0 0 3 0 0 0 2 0 15 0 0 0 0 0 1 0 0 1 0 0 0 10 4 0 0 1 0 0 0 0 0 0 2 0 0 0 1 0 26 0 2 0 0 0 0 3 4 0 7 0 0 0 0 0 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 2 0 10 0 0 0 0 0 0 0 0 0 0 33 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 1 1 0 1 0 3 0 0 0 4 27 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 4 2 0 0 0 0 0 2 48 0 0 0 0 1 31 0 4 43 0 0 0 0 0 0 0 0 0 4577 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 4 11 0 4 1 18 0 4 0 0 1 
15 4246 0 0 0 4 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 1 0 1 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 1 0 0 0 1 0 13 0 0 0 0 0 0 0 0 1 0 0 0 4 0 0 0 1 0 0 0 2 0 0 0 0 0 0 1 1 19 0 6 0 0 0 1 1 8 0 6 0 0 0 0 0 4 8 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 1 1 13 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 3 2 0 4 0 5 0 0 0 1 20 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 3 1 0 0 0 0 0 0 50 0 0 0 0 8 26 0 14 53 0 0 0 0 0 0 0 0 0 3856 1 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 6 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 1 0 8 0 11 0 8 0 0 0 
16 6316 0 3 0 0 3 0 6 0 0 0 0 0 0 0 0 1 0 0 0 0 19 0 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 4 0 0 5 0 0 0 2 0 14 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3 0 0 0 0 3 15 0 2 0 0 0 0 1 5 0 7 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 9 3 0 19 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 14 0 5 0 2 0 7 0 0 0 2 31 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 3 0 0 3 2 0 0 0 0 0 1 0 0 0 0 0 3 38 1 0 23 0 0 0 1 0 0 0 0 0 5932 2 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 10 0 5 0 18 0 5 0 0 0 
17 6208 0 0 0 2 5 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 6 0 1 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 0 1 0 17 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 2 0 0 0 0 3 4 0 7 0 0 0 0 3 6 0 7 0 0 0 0 0 8 7 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 3 0 16 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 2 0 0 0 0 0 0 0 3 0 2 0 2 0 4 0 0 0 0 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 1 2 2 0 0 0 0 2 24 0 0 41 1 0 0 1 0 0 0 0 0 5849 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 3 0 0 0 0 0 0 2 0 0 0 0 0 0 8 0 1 0 4 0 24 0 4 1 0 0 
18 5988 0 0 0 1 5 0 16 0 0 0 1 0 0 0 0 0 0 0 0 0 12 0 0 0 0 7 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 32 0 0 0 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 4 0 1 0 0 0 0 2 19 1 9 0 0 0 0 0 4 6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 16 0 0 0 0 0 0 0 0 0 0 8 1 1 0 0 0 0 3 0 0 0 0 0 0 0 5 0 0 0 0 0 5 0 0 0 2 21 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 5 2 0 0 0 1 0 0 0 0 0 0 0 2 27 0 0 39 0 0 0 0 0 0 0 0 0 5636 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 5 2 9 0 3 0 41 1 2 2 0 0 
19 5543 0 0 0 2 1 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 0 0 0 7 0 0 1 0 0 0 3 0 0 0 0 0 7 0 0 2 0 0 0 1 0 17 0 0 0 0 0 2 0 0 3 0 2 0 4 0 0 0 2 0 0 0 1 0 0 7 0 0 0 0 2 3 0 4 0 0 0 0 2 9 0 4 0 0 0 0 0 4 5 0 0 1 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 1 2 0 20 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 1 0 0 0 0 0 3 0 7 1 1 0 0 0 5 0 0 0 1 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 9 0 0 0 0 0 0 0 2 0 0 0 0 1 38 0 3 96 0 0 0 1 0 0 0 0 0 5095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 2 0 0 0 0 0 0 2 2 9 0 0 0 51 0 2 1 0 0 
