hr total blank BD BF BG BA BB BE BL BM BN BO BH BI BJ BT JM BV BW WS BQ BR BS JE BY BZ RU RW RS LT RE TM TJ RO TK GW GU GT GS GR GQ GP JP GY GG GF GE GD GB GA GN GM GL GI GH OM TN JO WF HR HT HU HK HN HM VE PR PS PW PT KN AF IQ PA PF PG PE PK PH PN PL PM ZM EH EE EG ZA EC IT VN SB ET SO ZW SA ES ER ME MD MG MF MA MC UZ MM ML MO MN MH MK MU MT MW MV MQ MP MS MR IM UG MY MX IL FR AW SH AX SJ FI FJ FK FM FO NI NL NO NA VU NC NE NF NG NZ NP NR NU CK XK CI CH CO CN CM CL CC CA CG CF CD CZ CY CX CR PY CW CV CU SZ SY SX KG KE SS SR KI KH SV KM ST SK KR SI KP KW SN SM SL SC KZ KY SG SE SD DO DM DJ DK DE YE DZ US UY YT UM LB LC LA TV TW TT TR LK LI LV TO TL LU LR LS TH TF TG TD TC LY VA VC AE AD AG VG AI VI IS IR AM AL AO AN AQ AS AR AU AT IO IN TZ AZ IE ID UA QA MZ 
0 884 0 0 1 0 0 1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 86 3 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 5 5 0 0 0 0 1 19 0 0 0 1 0 1 0 1 0 0 0 65 0 1 0 0 3 0 0 0 2 0 0 0 0 0 0 2 2 21 0 0 0 0 0 0 5 9 1 4 1 0 0 0 0 1 13 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 2 0 0 12 9 0 29 1 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 8 0 0 0 0 0 6 1 1 4 0 0 2 0 22 0 0 0 0 0 0 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 0 0 0 0 0 0 0 1 1 0 0 1 3 0 0 434 4 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 8 4 0 0 1 1 0 2 7 0 0 0 
1 1216 0 0 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0 0 1 0 112 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 3 3 0 0 2 0 0 28 0 0 0 0 0 3 0 0 0 0 1 130 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 2 0 37 0 1 0 0 0 0 6 5 1 4 1 0 0 1 0 0 5 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 3 1 0 1 0 0 15 15 0 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 0 0 3 2 2 2 2 0 8 0 23 0 0 1 0 0 0 3 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 9 0 0 0 1 0 3 1 0 5 1 0 0 3 0 1 575 3 0 0 0 1 0 0 0 0 4 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 3 0 26 10 0 0 14 0 0 1 17 0 0 0 
2 1223 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 3 0 0 0 0 116 3 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 7 0 0 0 0 0 16 0 0 0 0 0 4 0 0 0 0 0 95 0 1 0 0 0 0 0 0 3 1 0 0 1 0 0 0 2 51 0 0 0 0 0 0 2 11 2 3 0 0 0 0 0 2 10 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 20 18 0 12 1 0 0 0 2 0 0 0 0 0 1 2 0 0 0 0 0 3 1 1 0 0 0 3 3 1 8 0 0 14 0 29 0 0 0 0 0 0 3 1 0 0 0 0 0 0 0 2 0 1 0 2 1 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 5 2 0 0 0 0 1 621 0 0 0 1 1 0 0 0 2 3 0 0 0 0 0 0 0 0 4 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 5 0 19 2 0 0 14 1 0 0 12 0 1 0 
3 1388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 121 3 0 0 0 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 2 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 113 0 1 0 0 1 0 0 0 3 0 0 0 2 1 0 2 4 50 0 1 0 0 0 0 2 8 1 4 0 0 0 0 2 2 11 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 22 24 2 22 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 2 0 0 0 0 0 4 1 0 4 10 0 4 0 30 0 0 0 0 0 0 4 1 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 5 0 1 717 3 0 0 0 1 0 0 0 3 6 0 0 0 0 0 0 0 0 7 0 1 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 2 0 19 5 0 0 24 2 0 1 16 0 0 0 
4 1188 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 76 4 0 0 0 6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 0 0 0 0 10 0 0 0 0 0 1 1 0 0 0 0 68 0 1 0 0 4 1 0 0 2 0 0 0 1 0 0 3 5 61 0 0 0 0 0 0 2 20 0 2 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 23 16 0 6 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 1 0 0 7 2 0 4 0 26 0 0 0 0 0 0 4 1 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 4 0 0 5 1 0 0 1 1 0 1 0 0 1 0 0 0 2 0 0 629 2 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 3 0 0 0 0 0 0 1 0 0 0 0 2 0 26 5 0 0 35 4 0 1 12 0 0 0 
5 1085 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 45 3 0 0 0 3 0 0 0 0 0 0 2 0 0 0 1 0 1 0 0 4 0 0 0 0 0 9 0 0 0 0 0 2 0 1 1 0 0 34 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 5 7 54 0 1 0 1 0 0 1 48 1 2 0 0 0 1 1 1 13 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 1 1 0 0 0 0 2 18 12 1 3 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 13 1 0 0 0 0 0 1 0 3 2 1 0 0 26 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 3 2 0 0 0 0 0 3 0 0 2 0 0 0 2 0 0 545 3 0 0 1 0 0 0 0 0 5 0 0 0 0 0 0 0 1 8 0 0 0 0 0 0 1 4 0 0 0 0 0 0 1 0 0 0 0 1 0 8 6 0 0 34 3 0 1 24 0 1 0 
6 998 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3 0 1 1 0 35 1 0 0 0 3 0 1 0 0 0 0 1 0 0 0 2 0 0 0 1 8 0 0 0 0 0 8 0 0 0 0 0 4 0 0 0 0 0 17 1 1 0 0 0 0 0 0 2 0 0 0 0 0 0 5 8 58 0 1 0 0 0 0 1 58 0 3 0 0 0 0 2 2 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 39 17 0 15 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 20 0 2 0 0 0 0 0 1 1 0 0 1 0 20 0 0 2 0 1 0 1 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 2 0 0 2 2 0 0 0 0 0 4 0 0 1 0 0 0 1 1 1 445 3 0 0 1 0 0 0 0 0 7 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 3 0 1 0 0 0 0 0 0 0 0 0 3 0 14 9 0 0 31 9 0 0 16 1 0 0 
7 983 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 1 0 0 22 0 0 0 0 2 2 0 0 0 1 1 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 15 0 0 0 0 0 5 0 0 0 0 0 4 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 1 12 61 0 0 0 1 0 0 1 75 1 2 0 0 1 0 3 3 12 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 26 8 0 20 0 0 0 0 2 0 0 0 0 0 2 1 1 0 0 0 0 39 1 0 0 0 0 1 0 1 0 4 1 1 0 13 0 0 0 0 0 0 3 0 0 0 0 0 1 0 0 14 0 0 0 0 1 0 0 0 1 1 0 2 2 0 2 0 0 0 0 0 0 2 1 0 0 3 0 0 368 1 0 0 4 0 0 0 0 0 28 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 3 0 7 15 1 0 34 6 0 0 16 0 0 2 
8 531 0 1 1 0 1 0 6 0 0 0 0 0 0 0 0 0 0 1 0 0 9 0 0 0 0 1 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 5 0 0 0 0 0 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 0 0 0 0 0 8 31 0 0 0 0 0 0 1 44 0 4 2 0 0 0 1 2 22 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 2 1 0 1 0 0 0 2 23 3 0 26 0 0 0 0 0 0 0 0 0 0 3 1 0 0 0 0 0 19 1 0 0 0 0 1 2 3 0 2 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 1 0 1 2 0 0 0 0 0 4 0 1 141 1 0 0 2 0 0 0 0 0 12 0 0 0 0 0 1 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 8 5 1 0 21 10 0 0 16 1 0 0 
9 515 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 0 0 21 0 0 0 0 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 18 0 0 0 1 0 5 0 0 0 0 1 4 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 7 47 0 0 0 0 0 0 5 44 0 4 1 0 0 0 1 4 22 0 1 0 0 0 3 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 15 2 1 35 0 0 0 0 1 0 0 0 0 0 6 0 0 0 0 0 0 19 3 0 0 0 0 0 0 1 0 1 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 1 4 0 0 0 0 0 3 0 0 0 0 0 0 3 0 0 80 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 0 0 28 5 0 0 14 0 0 0 
