hr total blank BD BF BG BA BB BE BL BM BN BO BH BI BJ BT JM BV BW WS BQ BR BS JE BY BZ RU RW RS LT RE TM TJ RO TK GW GU GT GS GR GQ GP JP GY GG GF GE GD GB GA GN GM GL GI GH OM TN JO WF HR HT HU HK HN HM VE PR PS PW PT KN AF IQ PA PF PG PE PK PH PN PL PM ZM EH EE EG ZA EC IT VN SB ET SO ZW SA ES ER ME MD MG MF MA MC UZ MM ML MO MN MH MK MU MT MW MV MQ MP MS MR IM UG MY MX IL FR AW SH AX SJ FI FJ FK FM FO NI NL NO NA VU NC NE NF NG NZ NP NR NU CK XK CI CH CO CN CM CL CC CA CG CF CD CZ CY CX CR PY CW CV CU SZ SY SX KG KE SS SR KI KH SV KM ST SK KR SI KP KW SN SM SL SC KZ KY SG SE SD DO DM DJ DK DE YE DZ US UY YT UM LB LC LA TV TW TT TR LK LI LV TO TL LU LR LS TH TF TG TD TC LY VA VC AE AD AG VG AI VI IS IR AM AL AO AN AQ AS AR AU AT IO IN TZ AZ IE ID UA QA MZ 
10 3332 0 0 0 1 1 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 87 0 0 0 0 3 0 0 0 0 0 1 2 0 0 0 0 0 4 0 0 6 0 0 0 0 0 43 0 0 0 0 0 1 0 1 1 0 0 0 4 0 0 0 2 0 0 0 2 0 0 0 0 0 0 1 3 90 0 1 0 0 0 0 1 7 0 2761 2 0 0 0 1 2 30 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 8 6 0 37 0 0 0 0 0 0 0 0 0 0 5 2 0 0 0 0 0 7 1 0 0 0 0 2 0 22 5 0 1 3 0 0 0 0 0 0 0 0 0 4 0 0 1 0 0 0 0 3 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 1 2 1 0 0 0 1 12 0 0 37 0 0 0 1 0 0 0 2 0 19 0 0 0 0 0 2 0 0 4 0 0 0 0 0 4 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 15 8 3 0 12 5 0 3 11 0 0 1 
11 3122 0 0 0 1 0 0 7 0 0 0 0 0 0 0 0 0 0 1 0 0 107 0 0 0 0 2 0 1 0 0 0 2 3 0 0 0 0 0 2 0 0 8 0 0 0 0 0 67 0 0 0 0 0 3 0 0 0 0 1 0 0 1 0 0 0 0 0 0 11 0 0 0 3 0 0 0 1 88 0 3 0 1 0 0 0 2 2 2512 0 0 0 0 0 0 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 3 1 28 0 0 0 0 0 0 0 0 0 1 9 1 0 0 0 0 0 5 1 0 0 0 0 0 0 11 2 5 0 3 0 1 0 0 0 2 1 0 1 7 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 1 1 0 1 0 2 0 1 1 0 1 5 0 3 0 0 0 9 0 0 48 2 0 0 0 0 0 0 0 0 11 1 0 0 0 0 0 0 0 4 0 0 1 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 14 7 3 0 15 5 1 6 9 0 0 0 
12 3187 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 1 1 0 0 0 134 0 0 0 0 2 0 3 0 0 0 1 1 0 0 0 0 0 3 0 0 1 0 0 0 0 0 40 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 3 0 0 0 13 0 0 0 0 0 0 5 1 86 0 0 0 1 0 0 1 4 0 2536 0 0 0 0 0 2 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 19 7 1 26 0 0 0 0 0 0 0 0 0 0 11 0 1 0 0 0 0 5 1 0 0 0 0 1 2 12 6 2 0 8 0 1 0 0 0 1 0 0 0 2 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 2 0 1 1 1 0 2 0 0 2 0 0 5 0 0 1 11 1 0 65 0 0 0 0 0 0 0 0 0 18 1 0 0 0 0 0 0 1 3 0 0 0 0 0 1 0 3 1 0 0 0 0 1 0 0 1 2 0 0 0 15 5 6 0 12 3 1 8 6 0 1 0 
13 4369 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 195 0 0 0 0 1 0 1 2 0 0 0 4 0 0 0 1 0 0 0 1 4 0 0 0 0 0 69 0 0 0 0 0 2 0 0 1 0 2 0 4 0 0 0 2 0 0 0 11 0 0 0 3 0 0 2 2 117 0 1 0 0 0 0 1 6 1 3420 0 0 0 0 0 2 54 0 2 0 0 0 1 1 0 2 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 27 14 3 33 0 0 0 0 10 0 0 0 0 1 8 2 1 0 0 0 0 8 1 0 0 0 0 0 1 8 7 1 0 10 0 2 0 0 1 0 1 0 6 4 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 1 3 0 0 1 1 0 0 0 0 5 5 1 4 0 0 0 13 0 1 113 4 0 0 1 0 0 0 0 0 23 0 0 0 0 0 2 0 0 6 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 3 0 0 0 0 36 13 6 0 13 6 0 2 8 0 1 1 
14 4402 0 1 0 0 0 0 15 0 0 0 1 1 0 0 0 0 0 1 0 0 215 0 0 0 0 4 0 3 0 1 0 1 4 0 0 0 3 0 1 0 0 17 0 0 0 0 0 67 0 0 0 0 0 1 1 0 0 0 1 0 3 0 1 0 2 0 0 0 14 0 0 0 5 0 0 5 2 76 0 3 0 0 0 1 1 11 2 3374 1 0 0 0 1 6 42 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 2 28 29 0 39 0 0 0 0 1 0 0 0 0 1 11 2 1 0 0 0 0 3 8 1 0 0 0 0 0 15 8 1 0 15 0 17 0 0 0 0 0 0 2 1 1 1 2 0 0 0 0 1 0 0 0 2 0 0 0 0 1 5 0 1 2 1 0 2 0 0 1 5 0 5 0 0 0 9 0 0 141 4 0 0 1 1 0 0 1 0 18 1 0 0 0 0 1 0 0 6 0 0 0 0 0 1 0 6 0 1 0 0 0 0 0 0 3 0 0 1 0 45 4 2 0 20 4 0 3 11 0 1 0 
15 3239 0 0 0 0 0 0 8 0 0 0 1 1 0 0 0 0 0 1 0 0 242 0 0 0 0 1 0 2 0 0 0 0 1 0 0 0 2 0 3 0 0 7 0 0 0 0 0 48 0 0 0 0 0 1 1 0 1 0 0 0 1 1 2 0 4 0 0 0 8 0 0 0 3 0 0 1 2 66 0 1 0 0 0 1 4 5 5 2349 0 0 0 0 0 2 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 14 21 1 25 0 0 0 0 1 0 0 0 0 0 9 1 1 0 0 0 0 2 0 0 0 0 0 3 0 12 15 0 0 13 0 15 0 0 1 1 1 0 1 1 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 5 0 1 1 0 0 0 0 0 2 0 0 3 0 0 1 15 0 0 123 6 0 0 0 0 0 0 1 0 19 1 0 0 0 0 0 0 0 6 0 0 0 0 0 1 0 2 0 1 0 0 1 0 1 0 3 0 0 0 0 46 3 0 0 13 6 0 3 10 0 1 0 
16 3654 0 1 0 0 0 0 7 0 0 0 1 1 0 0 0 0 0 2 0 0 286 0 0 0 0 2 0 3 0 0 0 0 1 0 0 0 1 0 1 0 1 3 0 0 0 0 0 48 0 0 0 0 0 3 0 0 0 0 0 0 3 0 0 0 5 0 0 0 16 0 0 0 2 0 1 3 1 31 0 6 0 0 0 0 1 13 4 2667 2 0 0 0 1 3 35 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 14 33 0 38 0 0 0 0 1 0 0 0 0 2 12 0 0 0 0 0 0 4 0 0 0 0 1 0 1 9 13 2 0 6 0 12 0 0 0 2 0 0 1 2 0 1 0 0 0 0 0 2 0 0 0 0 1 0 0 0 1 1 0 1 2 2 0 0 0 0 3 5 0 4 0 0 0 12 0 13 150 9 0 0 1 0 0 0 0 0 24 3 0 0 0 0 0 0 0 6 0 0 0 0 1 1 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 53 1 4 0 16 6 0 3 8 0 0 0 
17 4232 0 0 0 1 1 0 5 0 0 0 0 1 0 0 0 0 0 1 0 0 235 0 0 0 0 2 0 1 0 0 0 6 0 0 0 0 3 0 4 0 0 1 0 0 0 0 0 61 0 0 0 0 0 2 1 0 0 0 2 0 2 1 4 0 1 0 0 0 18 0 0 0 1 0 1 6 5 20 0 5 0 0 0 0 1 12 2 3218 1 0 0 0 0 1 32 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 14 28 1 38 0 0 0 0 5 0 0 0 0 2 8 1 0 0 0 0 0 4 1 0 0 0 0 3 1 28 11 0 1 18 0 12 0 0 0 1 1 0 5 4 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 5 3 1 7 0 0 0 22 0 1 181 12 0 0 1 0 0 0 0 0 24 2 0 0 0 0 0 0 0 1 0 0 0 0 0 3 0 2 0 0 0 0 0 1 0 0 1 0 0 1 0 68 2 2 0 10 3 0 11 8 0 0 0 
18 4356 0 1 0 1 0 1 6 0 0 0 0 3 0 0 0 1 0 1 0 0 215 0 0 0 0 5 0 1 0 0 0 4 1 0 0 0 3 0 2 0 1 0 0 0 0 1 0 67 0 0 0 0 0 1 0 0 2 0 1 2 3 1 0 0 4 0 0 0 27 0 0 0 3 0 0 12 5 12 0 2 0 1 0 0 1 11 4 3262 1 0 0 0 0 6 58 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 5 0 0 1 0 0 0 0 2 8 24 0 58 0 0 0 0 4 0 0 0 0 2 16 0 0 0 0 0 0 9 1 1 0 0 0 1 2 21 18 0 0 15 0 11 0 0 0 0 0 0 6 7 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 6 0 6 0 0 0 12 0 0 210 3 0 0 0 0 0 0 0 1 49 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 1 0 0 0 0 0 0 0 70 2 4 0 6 5 2 5 4 1 0 0 
19 4611 0 0 0 0 1 0 11 0 0 0 0 0 0 0 0 1 0 2 0 0 218 0 0 0 0 3 0 3 0 0 0 10 8 0 0 0 0 0 0 0 0 3 0 0 0 0 0 73 0 0 0 0 0 5 0 1 1 0 0 0 3 1 0 0 8 0 0 0 21 0 0 0 1 0 1 5 2 13 0 7 0 0 0 0 1 12 1 3566 1 0 1 0 0 5 43 0 0 0 0 0 4 3 0 0 0 0 0 0 0 0 4 0 1 0 0 0 0 0 0 5 33 4 49 1 0 0 0 3 0 0 0 0 1 18 0 0 0 0 0 0 10 0 0 0 0 0 1 1 25 11 0 1 15 0 19 0 0 0 1 0 0 3 0 2 0 2 0 0 0 0 3 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 5 2 3 0 0 2 16 0 6 171 6 0 0 2 0 0 0 0 1 43 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 1 0 0 0 55 0 4 0 7 3 0 5 11 0 0 0 
20 5147 0 1 0 1 0 1 9 0 0 0 0 1 0 0 0 2 0 3 0 0 291 0 0 0 0 7 0 2 0 0 0 3 4 0 0 0 0 0 1 0 0 1 0 0 0 0 0 85 0 0 0 0 0 2 2 0 1 0 2 1 0 0 0 0 6 0 0 0 34 0 0 1 4 0 0 5 5 11 0 10 0 0 0 0 2 10 1 3984 0 0 0 0 1 3 60 0 0 0 0 0 1 2 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 28 2 79 0 0 0 0 4 0 0 0 0 2 12 0 0 0 0 0 0 11 1 0 0 0 1 2 0 20 10 0 0 9 0 16 0 0 0 0 3 0 3 10 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 2 0 0 0 0 0 0 4 0 5 0 0 0 15 0 7 187 8 0 0 2 0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 4 1 0 0 0 0 0 0 0 0 0 0 0 1 63 4 1 0 2 9 0 8 2 0 2 0 
21 5663 0 0 0 0 0 0 8 0 0 0 1 3 0 0 0 0 0 1 1 0 279 0 0 0 0 10 0 3 0 0 0 0 4 0 0 0 1 0 1 0 0 0 0 0 0 0 0 90 0 0 0 0 0 2 0 1 1 0 0 1 5 0 0 0 4 0 0 0 31 0 0 0 1 0 3 4 2 16 0 12 0 1 0 1 1 8 1 4457 1 0 0 0 0 1 66 0 2 0 0 0 3 2 0 0 0 0 0 0 0 0 4 0 0 3 0 0 0 0 2 4 29 1 59 0 0 0 0 1 0 0 0 0 3 13 1 1 0 0 0 0 18 0 0 0 0 1 6 1 35 10 1 1 18 0 16 0 0 0 0 1 0 12 6 0 0 5 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 2 3 0 5 0 0 2 14 0 4 198 8 0 0 1 0 0 0 0 1 16 0 0 0 0 0 1 0 0 3 0 0 1 0 2 1 0 2 0 0 0 0 0 1 0 0 2 0 0 0 0 63 13 4 0 2 8 0 4 8 1 1 1 
22 4772 0 0 0 0 2 0 5 0 0 0 0 0 0 1 0 0 0 0 0 0 372 0 0 0 0 2 0 1 0 0 0 0 2 0 0 0 3 0 2 0 0 3 0 0 0 0 0 58 0 0 0 0 0 5 0 0 2 0 0 0 1 0 1 0 8 0 0 0 47 0 0 0 1 0 0 6 0 16 0 4 0 0 0 0 1 7 3 3629 0 0 0 0 1 1 59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 3 34 1 50 0 0 0 0 0 0 0 0 0 1 7 0 0 0 0 0 0 15 0 0 0 0 0 1 1 32 9 0 0 22 0 19 0 0 0 1 0 0 3 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 2 0 0 0 0 0 2 2 0 8 0 0 0 12 0 0 185 7 0 0 0 0 0 0 0 0 15 0 0 0 0 0 1 0 0 1 0 0 0 0 1 2 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 55 6 1 0 0 9 0 4 0 0 1 0 
23 3015 0 0 0 1 2 0 4 0 0 0 0 0 0 0 0 1 0 0 0 0 366 0 0 0 0 1 0 2 0 0 0 0 4 0 0 0 1 0 0 0 0 3 0 0 0 0 0 56 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 7 0 0 0 26 0 0 0 3 0 1 5 0 21 0 2 0 0 0 0 2 0 3 2015 0 0 0 0 0 1 38 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 3 32 1 33 0 0 0 0 1 0 0 0 0 3 1 1 0 0 0 0 0 3 0 0 0 0 0 11 0 4 8 0 0 18 0 13 1 0 0 0 0 0 8 7 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 2 1 0 2 0 0 0 0 0 0 0 2 0 8 0 0 1 6 0 0 152 4 0 0 1 0 0 0 0 1 7 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 73 8 1 0 1 8 0 2 5 0 1 0 
24 1614 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 1 0 0 0 0 333 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 34 0 0 0 0 0 1 0 0 0 0 1 0 0 4 0 0 11 0 0 0 15 0 0 1 3 0 0 4 0 28 0 2 0 0 0 0 1 1 3 713 2 0 0 0 0 1 27 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 8 33 0 11 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 3 0 0 0 0 0 0 0 5 13 1 0 21 0 11 2 0 0 1 0 0 2 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 5 0 0 0 6 0 0 159 10 0 0 0 0 0 0 0 0 6 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 82 2 3 0 3 2 0 4 4 0 0 0 
