hr total blank BD BF BG BA BB BE BL BM BN BO BH BI BJ BT JM BV BW WS BQ BR BS JE BY BZ RU RW RS LT RE TM TJ RO TK GW GU GT GS GR GQ GP JP GY GG GF GE GD GB GA GN GM GL GI GH OM TN JO WF HR HT HU HK HN HM VE PR PS PW PT KN AF IQ PA PF PG PE PK PH PN PL PM ZM EH EE EG ZA EC IT VN SB ET SO ZW SA ES ER ME MD MG MF MA MC UZ MM ML MO MN MH MK MU MT MW MV MQ MP MS MR IM UG MY MX IL FR AW SH AX SJ FI FJ FK FM FO NI NL NO NA VU NC NE NF NG NZ NP NR NU CK XK CI CH CO CN CM CL CC CA CG CF CD CZ CY CX CR PY CW CV CU SZ SY SX KG KE SS SR KI KH SV KM ST SK KR SI KP KW SN SM SL SC KZ KY SG SE SD DO DM DJ DK DE YE DZ US UY YT UM LB LC LA TV TW TT TR LK LI LV TO TL LU LR LS TH TF TG TD TC LY VA VC AE AD AG VG AI VI IS IR AM AL AO AN AQ AS AR AU AT IO IN TZ AZ IE ID UA QA MZ 
0 151166 7 5 0 7 0 73 126 2 13 17 7 28 0 1 0 228 0 4 2 2 1590 136 0 2 3 63 5 13 1 0 0 0 17 0 0 40 18 0 35 0 8 376 5 1 0 1 4 9528 0 1 3 1 10 281 7 17 17 0 10 23 27 81 12 0 61 4 0 0 191 7 3 22 35 4 1 86 123 3196 0 41 0 11 0 0 144 535 60 251 48 1 3 1 20 152 411 0 6 0 1 0 33 1 0 3 0 3 2 1 4 3 6 1 10 5 9 0 8 3 16 779 572 38 475 14 0 0 0 31 3 1 0 0 30 288 46 4 0 0 0 0 706 393 17 0 0 0 29 9 76 168 136 2 101 0 5810 0 0 3 22 17 0 74 34 5 0 25 0 2 6 0 64 0 2 0 9 13 0 0 10 105 14 0 153 17 0 3 2 2 7 281 90 20 68 17 0 51 223 1 26 115292 39 0 1 27 22 12 0 35 168 87 21 0 5 3 0 1 2 4 212 0 1 0 23 19 2 9 131 1 20 16 0 4 44 2 0 4 8 0 7 2 319 2545 40 0 691 14 0 1243 463 22 24 0 
1 199311 10 28 2 7 5 61 80 0 22 16 17 25 0 3 0 286 0 8 3 0 2087 135 0 3 13 69 3 16 2 1 0 2 7 0 0 48 36 0 24 0 14 533 12 0 2 1 7 6942 1 2 1 0 4 170 8 8 12 0 6 37 34 129 20 0 61 7 0 0 149 3 8 16 42 5 5 70 136 4884 0 55 0 12 0 3 154 575 56 197 61 1 6 2 10 122 329 0 1 0 2 5 36 0 4 14 1 11 4 5 5 2 3 0 13 8 16 0 2 4 27 1262 792 35 408 11 0 0 0 37 2 0 0 0 43 281 36 5 0 1 1 0 654 524 69 0 0 0 18 8 50 221 220 2 155 0 8136 1 0 3 24 20 0 109 61 4 0 10 1 0 2 0 76 0 3 0 30 6 2 0 5 206 16 1 99 20 0 8 1 18 11 444 85 13 74 19 1 29 199 0 10 157441 53 0 0 18 40 7 0 79 226 98 54 0 2 19 1 2 4 0 405 0 2 0 39 10 0 28 124 0 42 10 3 9 36 7 0 2 3 0 8 3 441 3391 31 0 2114 10 0 844 876 12 22 5 
2 200848 23 48 0 5 1 96 69 0 15 34 5 36 0 1 0 328 0 6 1 2 2142 131 0 0 11 83 0 13 0 3 1 0 13 0 0 54 40 0 15 0 22 527 17 1 3 1 11 4370 1 2 5 0 9 134 13 1 8 0 5 22 21 127 27 0 60 7 0 0 97 13 9 18 48 0 3 78 221 5151 0 46 0 12 0 1 59 491 52 153 104 5 6 1 13 116 262 0 0 0 3 2 29 1 1 17 5 5 7 2 4 11 6 10 24 9 17 0 0 2 38 1578 902 24 304 19 0 0 0 32 5 0 0 1 32 166 19 4 0 0 1 0 384 568 75 0 0 0 6 12 39 257 255 4 180 0 8098 2 1 1 11 20 0 132 43 3 0 10 6 11 4 1 131 0 2 0 31 20 0 0 1 239 15 1 69 18 0 1 8 4 13 514 73 5 82 24 0 17 132 0 6 160346 43 0 0 11 65 5 0 93 206 48 95 0 2 4 0 0 0 2 443 0 0 0 30 11 3 53 206 0 28 24 1 0 16 13 0 1 3 0 9 4 420 3392 23 0 3281 16 1 531 923 10 43 4 
3 203906 44 76 1 4 1 76 57 0 10 34 9 52 0 1 4 344 0 3 0 0 1768 110 0 1 14 104 8 8 2 2 0 0 8 0 0 45 35 0 21 0 9 576 2 0 2 3 15 3203 0 1 2 0 4 91 22 2 5 0 5 25 11 138 27 0 41 6 0 0 64 9 12 34 40 3 13 94 362 5488 0 21 0 15 0 1 46 759 55 124 84 5 5 5 32 160 184 2 0 0 0 1 6 2 4 16 0 8 10 0 1 5 6 13 42 8 8 0 0 0 55 1667 961 20 196 16 0 0 0 34 3 0 0 0 36 110 19 8 1 1 2 0 364 590 69 0 0 0 10 6 42 201 288 2 132 0 7353 0 0 4 9 22 0 101 30 6 0 11 4 42 2 6 302 0 3 0 40 31 0 0 6 214 16 0 93 6 1 3 1 4 10 563 51 4 73 4 3 17 160 1 7 164036 40 0 0 14 67 9 0 91 161 58 79 0 2 3 0 2 0 3 489 0 1 0 7 4 0 17 351 0 25 14 1 7 13 31 2 0 1 0 8 4 350 3424 16 0 4294 42 2 305 953 16 44 4 
4 198020 51 102 0 9 2 79 43 0 7 32 6 43 3 1 3 256 0 23 0 0 1388 104 0 9 10 109 17 3 5 0 0 0 22 0 0 60 45 0 31 0 10 581 2 1 0 3 11 3456 2 2 2 0 5 120 53 1 11 0 2 20 16 164 32 0 37 3 0 1 36 8 11 24 38 0 2 100 448 5778 0 18 0 34 0 2 73 2073 51 144 79 6 10 0 77 251 165 0 1 2 1 0 7 8 8 21 3 13 9 0 5 26 6 34 65 10 13 0 0 2 93 1958 975 29 200 16 0 0 0 63 4 0 1 1 52 117 17 25 1 0 0 0 569 652 80 1 0 1 9 0 48 191 258 2 95 1 6726 0 2 9 20 23 0 113 17 1 0 15 7 5 3 1 528 0 1 0 20 20 0 0 6 203 26 0 202 5 0 1 3 6 12 676 66 21 67 10 3 33 191 0 1 153772 20 1 1 19 5 11 0 88 112 127 89 0 1 1 0 5 2 9 653 0 0 0 7 1 1 0 406 2 33 6 2 2 13 11 4 1 1 0 17 3 411 3904 26 0 5502 63 4 260 1037 22 70 3 
5 179343 39 154 1 27 3 51 80 2 3 36 3 67 1 0 4 154 0 41 7 0 921 92 0 8 3 174 19 9 6 5 0 2 24 0 0 44 41 0 43 0 21 624 1 0 0 18 8 3354 2 1 3 0 1 172 57 7 18 0 9 15 21 152 23 0 31 1 0 1 31 1 20 48 29 3 12 69 580 5844 0 49 0 77 0 6 93 3738 23 283 91 1 12 7 131 314 227 0 5 3 1 0 5 6 3 46 0 9 7 4 1 10 8 14 52 4 17 1 0 4 148 2078 944 85 224 21 0 0 0 76 3 0 1 0 36 170 48 42 0 1 0 0 1213 722 59 0 0 0 2 2 73 182 258 13 46 0 5649 1 0 2 13 42 1 83 4 0 0 17 11 6 0 1 653 0 0 0 24 9 0 0 15 210 25 2 233 2 1 2 6 7 9 716 113 27 32 6 0 70 303 0 5 131606 23 0 0 33 4 10 0 88 83 225 127 2 10 6 1 2 1 5 773 0 0 1 5 4 0 1 589 0 12 7 1 2 15 20 1 1 4 0 8 3 269 4056 48 0 6392 81 5 216 1087 38 89 15 
6 145412 28 163 0 50 2 7 206 0 3 34 5 89 0 5 2 162 0 65 4 0 528 65 1 7 9 178 40 16 10 5 0 3 41 0 0 56 19 1 62 0 11 593 0 0 0 5 3 6920 0 0 1 1 4 405 63 4 26 0 16 5 37 138 18 0 28 1 0 2 30 0 7 33 10 0 12 56 606 4831 0 92 0 75 0 6 104 4696 31 352 73 0 4 8 158 344 394 1 0 2 2 1 10 3 0 12 2 17 6 1 1 10 15 31 60 2 13 0 1 4 152 1968 733 103 462 10 0 0 0 74 0 0 1 0 26 359 92 51 0 0 1 0 1752 691 64 0 0 2 3 8 140 104 273 14 38 0 3602 0 1 16 27 49 0 52 9 0 0 7 12 7 3 2 680 0 1 0 33 5 0 0 11 208 28 0 225 5 0 1 5 13 6 751 152 27 13 0 3 100 511 1 5 95103 16 0 0 81 2 17 0 92 68 244 91 9 8 9 0 16 0 6 754 0 1 0 1 5 3 1 779 2 3 3 0 0 16 29 5 3 6 0 15 5 175 4200 91 0 5909 114 5 281 1005 39 129 16 
7 134549 30 140 1 36 4 4 342 0 4 17 6 91 0 2 3 55 0 100 2 0 385 18 3 7 2 200 43 31 17 4 0 4 95 0 1 50 17 0 66 0 5 624 0 4 0 9 4 17762 1 6 4 0 10 593 63 9 45 0 17 5 95 130 8 0 13 0 0 3 78 0 18 29 18 2 4 18 752 5361 0 164 0 133 0 8 134 5456 12 618 112 0 12 6 151 389 582 0 5 4 1 0 16 8 0 34 0 15 3 7 1 20 33 32 64 0 25 0 0 7 191 2144 445 120 698 2 1 0 0 95 7 0 0 1 13 578 141 83 0 0 1 0 2620 827 62 1 0 0 5 20 200 86 322 25 17 0 2390 0 1 8 67 59 0 30 3 1 0 4 24 6 0 6 788 0 0 0 32 6 0 0 20 223 58 0 405 8 0 9 2 8 1 749 301 40 9 0 3 122 761 0 6 69050 17 0 0 80 2 7 0 106 30 358 117 2 8 10 0 32 2 6 707 0 2 0 0 8 3 0 725 6 2 2 0 0 17 22 14 7 5 0 13 4 143 4172 140 0 6040 86 4 833 1083 86 101 20 
8 90740 26 75 1 27 1 3 296 0 3 31 1 68 2 1 5 29 0 75 0 5 214 12 9 11 1 163 22 27 8 6 0 0 45 0 0 35 2 0 84 0 2 446 0 9 0 6 0 21635 3 4 3 0 9 620 55 24 23 0 13 1 46 145 5 0 4 0 0 0 79 1 6 17 2 1 9 10 413 3963 0 141 0 91 0 16 136 4040 7 607 89 0 8 8 107 258 677 0 0 8 4 1 26 3 0 30 2 6 7 1 8 11 23 25 41 0 12 0 1 16 138 1432 153 84 733 1 0 0 0 98 2 0 0 1 2 660 143 48 0 1 1 0 2114 685 43 0 0 0 5 6 236 76 217 11 13 0 1258 1 1 6 63 44 0 19 5 0 1 5 28 3 0 1 565 0 0 0 23 2 0 0 23 161 9 0 232 6 0 5 7 24 2 506 299 28 7 0 2 112 688 0 15 32921 10 0 0 53 9 7 0 48 13 312 88 1 22 3 0 21 0 14 522 0 1 0 0 9 1 1 571 4 2 1 0 0 33 30 5 4 6 0 8 3 63 3275 129 0 3823 78 3 1379 702 92 76 20 
9 83324 22 93 1 28 2 10 304 0 0 28 4 57 0 6 4 27 0 34 0 1 317 18 2 8 2 149 25 32 8 3 0 0 41 1 0 72 0 0 98 0 1 481 4 17 1 9 3 24700 1 0 4 0 11 698 72 23 37 0 10 1 51 101 0 0 8 2 0 0 113 0 8 18 4 1 0 5 517 4656 0 135 0 78 0 8 150 3661 3 608 99 1 4 3 93 293 766 0 4 2 5 0 26 4 0 11 2 9 3 2 3 12 20 19 32 1 11 0 0 33 176 1441 94 89 840 1 0 0 0 104 0 0 1 3 8 691 112 59 0 0 0 0 2135 547 50 0 0 0 6 11 221 54 179 12 37 2 877 1 0 11 58 53 2 13 10 0 2 0 16 2 1 4 572 0 1 0 25 0 0 0 13 137 19 0 263 6 0 1 0 6 5 561 218 21 9 0 2 115 690 0 16 21930 13 0 0 61 5 12 0 47 24 331 71 0 16 7 0 28 9 9 531 0 0 0 0 14 1 0 530 4 2 8 0 0 46 31 6 8 6 0 10 5 74 3068 151 0 3664 88 4 1868 728 61 93 11 
10 84263 25 58 1 19 5 15 319 0 2 31 3 84 1 3 2 43 0 81 5 2 553 14 10 10 1 115 32 28 10 2 0 0 54 0 0 43 2 0 99 0 2 434 1 7 2 4 1 25973 0 3 13 2 20 694 71 17 21 0 18 3 69 128 0 0 29 1 0 0 137 1 2 29 16 0 3 18 533 5730 0 159 0 56 0 22 134 3452 8 589 74 2 5 12 80 273 791 0 2 3 1 1 28 1 3 18 2 4 4 7 7 10 30 26 35 1 11 0 1 29 115 1486 88 97 975 0 0 0 0 93 0 0 0 1 0 683 113 63 0 0 0 0 2203 352 44 0 0 0 11 13 226 44 187 22 35 0 892 1 0 2 75 41 0 14 23 3 1 2 21 6 1 2 580 0 2 0 35 1 0 0 17 119 33 0 275 7 0 14 2 4 0 512 222 24 10 3 2 109 731 0 13 19853 16 0 0 98 6 4 0 56 52 371 53 1 9 4 0 26 5 7 573 0 0 0 6 10 2 1 594 2 1 3 1 4 52 16 1 11 4 0 14 6 98 3065 124 0 3545 73 6 2289 790 60 80 24 
11 88942 18 83 1 21 3 18 328 0 12 15 4 70 0 3 8 56 1 48 2 4 682 36 15 5 2 124 24 24 11 1 0 0 47 0 0 48 3 0 94 0 2 417 4 5 0 5 3 24538 4 2 10 0 11 561 68 40 36 0 22 12 52 103 3 0 25 0 0 0 164 9 4 24 12 1 3 14 549 5569 0 146 0 68 0 22 175 3108 18 587 95 0 4 1 94 331 810 0 7 5 2 0 46 12 1 15 8 6 5 8 2 20 18 22 29 0 17 0 1 21 132 1521 97 81 775 11 0 0 0 85 0 1 0 0 1 728 143 35 0 0 0 0 1925 204 52 0 0 0 17 9 215 108 167 14 56 0 1493 0 0 8 44 37 0 32 22 3 3 11 21 3 0 1 480 0 0 0 21 1 0 0 23 156 26 0 402 9 1 11 0 11 5 602 255 27 28 5 4 115 756 4 18 26247 10 0 0 60 16 2 0 50 52 411 72 4 11 0 0 17 1 2 556 1 1 0 3 9 3 14 495 12 5 27 2 0 33 18 3 7 9 0 8 0 119 2764 124 0 3511 70 8 2347 826 57 73 17 
12 100568 45 65 2 26 3 54 312 0 12 23 7 58 1 3 3 120 3 50 0 1 814 53 2 8 5 122 31 25 8 1 0 0 52 0 0 41 12 0 92 0 2 411 0 1 0 7 3 22847 0 2 9 1 7 574 59 36 23 0 19 9 65 100 2 0 19 2 0 0 129 6 8 35 22 0 1 29 564 5847 0 144 0 55 0 9 174 2865 27 557 77 0 6 5 65 328 778 0 4 5 2 0 43 4 0 18 3 5 5 1 6 10 9 11 64 3 7 0 1 23 115 1691 179 72 731 8 0 0 0 87 1 0 0 0 4 629 116 36 0 0 1 1 1649 106 56 0 0 0 13 14 203 103 130 17 78 0 2348 1 0 8 62 47 0 51 23 5 2 14 11 8 0 0 444 0 0 0 26 5 0 0 27 157 28 0 457 16 0 1 7 14 7 543 281 18 42 3 3 117 797 0 20 40131 14 0 0 49 39 2 0 30 71 388 66 0 23 0 0 9 2 2 547 0 1 1 15 18 4 9 520 0 26 13 0 5 48 9 6 16 4 0 8 0 160 2034 106 0 3181 63 5 2089 825 40 63 7 
13 154502 28 162 4 23 4 46 358 0 16 26 4 86 0 2 1 211 1 59 0 1 1253 53 1 5 2 368 25 30 13 3 0 0 50 0 0 37 21 0 94 0 11 520 9 0 1 6 4 28644 3 1 12 1 11 611 74 13 28 0 24 27 62 113 13 0 27 5 0 0 197 6 11 21 26 3 3 50 719 8031 0 184 0 97 0 17 207 3799 35 675 110 0 10 8 101 376 957 0 6 2 1 2 48 2 2 20 2 3 7 3 12 6 16 27 75 6 17 1 0 21 206 2146 461 98 896 12 0 0 0 111 0 0 0 2 16 700 147 50 0 0 0 0 2132 72 90 0 0 0 12 13 282 133 204 11 107 0 4229 0 0 0 79 27 0 59 23 4 2 16 22 8 3 6 591 0 3 0 52 13 1 0 15 178 33 2 646 10 0 12 5 82 11 653 267 41 54 9 3 182 784 2 94 76281 9 0 0 77 48 8 0 62 134 592 124 0 41 0 0 16 2 6 601 0 0 0 13 22 1 15 593 4 36 16 2 8 65 48 3 20 3 0 8 1 207 1714 140 0 4201 55 11 2668 1132 64 83 17 
14 188344 31 194 1 26 5 72 398 1 17 39 15 100 1 2 2 308 1 68 0 0 1380 92 1 14 4 365 20 38 14 7 1 2 49 0 0 23 25 0 80 0 7 462 4 0 1 33 7 29509 1 2 15 0 11 589 73 17 60 0 16 33 112 151 18 0 52 8 0 0 183 4 11 34 47 0 2 68 723 7957 0 196 0 91 0 14 210 4239 32 731 91 0 9 7 104 480 978 0 7 2 2 9 48 10 2 21 0 10 6 3 7 22 18 19 78 5 9 0 0 34 199 2227 624 138 1010 10 0 0 0 124 1 0 0 2 18 823 169 64 0 0 0 0 2231 53 75 0 0 1 15 9 206 183 229 7 133 0 5616 2 0 5 88 45 0 97 31 7 4 24 28 6 1 24 600 0 3 0 34 11 0 0 30 195 41 4 710 12 0 7 2 22 11 719 285 38 75 31 3 150 757 0 30 105834 32 0 0 58 58 7 0 59 168 558 95 3 14 0 0 13 5 3 533 0 0 1 32 19 1 12 624 5 40 13 0 5 61 73 7 22 5 0 11 0 306 1189 154 0 4661 101 25 2682 1115 94 107 14 
15 175009 27 189 0 48 11 63 345 2 8 30 7 136 1 3 6 209 0 45 1 1 1391 82 4 25 7 340 37 28 11 0 0 0 56 0 0 15 16 0 92 0 6 349 5 0 0 29 12 23711 1 1 16 1 9 508 53 57 24 0 20 20 87 133 10 0 36 4 0 1 138 9 11 21 29 0 1 67 631 6099 0 192 0 69 0 13 155 4376 35 656 96 0 10 9 96 368 863 1 2 4 2 5 35 10 2 26 1 5 10 0 20 10 23 19 54 3 5 0 0 29 119 1903 672 90 858 14 2 0 0 97 0 1 0 0 19 698 157 61 1 0 0 0 1565 38 95 0 0 0 12 10 214 187 211 13 112 0 5533 3 0 5 62 65 0 87 38 5 5 17 24 5 2 18 450 0 5 0 42 13 0 0 26 162 31 2 670 6 0 6 2 71 19 608 268 37 68 10 0 105 669 4 36 105168 25 0 0 67 34 6 0 67 138 606 90 2 6 2 0 14 3 4 553 0 0 0 20 12 7 24 572 0 24 11 1 1 56 85 3 11 7 0 6 0 216 729 122 0 3969 50 12 2187 954 75 82 12 
16 209992 32 218 0 40 6 62 361 0 3 29 8 116 0 3 1 197 2 79 1 0 1592 80 1 3 10 302 26 29 20 0 1 0 71 0 0 12 19 0 108 0 10 250 2 2 0 26 6 28396 1 12 11 0 14 646 82 37 42 0 19 23 63 117 22 0 37 2 0 0 191 12 11 22 38 3 3 59 913 4570 0 210 0 98 0 15 215 4338 44 743 98 0 11 11 91 473 912 0 4 5 1 2 45 11 2 25 2 4 4 5 22 7 20 20 57 6 10 0 1 14 106 1909 677 105 1006 11 0 0 0 126 2 0 0 0 16 751 166 53 0 0 0 0 2021 73 91 1 0 0 17 13 220 158 207 24 111 0 6364 3 0 7 82 61 0 74 39 3 2 11 15 8 4 3 632 0 6 0 24 9 0 0 27 138 30 2 952 10 0 14 1 23 13 570 298 36 65 6 0 125 775 0 49 132994 30 0 0 100 25 5 0 61 134 810 133 0 20 13 0 27 9 8 402 0 1 0 20 23 3 31 721 7 55 21 1 9 78 101 6 15 10 0 9 0 344 553 146 0 4428 82 17 2499 782 72 130 9 
