hr total blank BD BF BG BA BB BE BL BM BN BO BH BI BJ BT JM BV BW WS BQ BR BS JE BY BZ RU RW RS LT RE TM TJ RO TK GW GU GT GS GR GQ GP JP GY GG GF GE GD GB GA GN GM GL GI GH OM TN JO WF HR HT HU HK HN HM VE PR PS PW PT KN AF IQ PA PF PG PE PK PH PN PL PM ZM EH EE EG ZA EC IT VN SB ET SO ZW SA ES ER ME MD MG MF MA MC UZ MM ML MO MN MH MK MU MT MW MV MQ MP MS MR IM UG MY MX IL FR AW SH AX SJ FI FJ FK FM FO NI NL NO NA VU NC NE NF NG NZ NP NR NU CK XK CI CH CO CN CM CL CC CA CG CF CD CZ CY CX CR PY CW CV CU SZ SY SX KG KE SS SR KI KH SV KM ST SK KR SI KP KW SN SM SL SC KZ KY SG SE SD DO DM DJ DK DE YE DZ US UY YT UM LB LC LA TV TW TT TR LK LI LV TO TL LU LR LS TH TF TG TD TC LY VA VC AE AD AG VG AI VI IS IR AM AL AO AN AQ AS AR AU AT IO IN TZ AZ IE ID UA QA MZ 
0 2627 0 0 0 0 1 1 20 0 0 0 0 1 0 0 0 0 0 0 0 0 81 0 0 0 0 3 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 23 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 3 0 0 6 0 0 0 0 0 10 0 6 0 0 0 1 4 3 0 8 0 0 0 0 0 19 5 0 0 0 0 0 1 0 0 0 2 0 0 0 2 0 2 0 0 0 0 0 0 0 0 5 4 1 23 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 4 0 0 0 0 0 1 0 2 3 0 0 2 0 7 0 0 0 2 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 2 0 0 0 0 0 0 0 1 1 0 0 0 4 18 0 0 66 1 0 0 0 0 0 0 0 0 2166 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 13 10 1 0 3 0 5 4 11 9 0 0 
1 2289 0 0 0 0 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0 90 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 17 0 1 0 0 0 0 0 1 0 0 0 0 6 2 0 0 0 1 0 0 1 0 0 0 0 0 0 1 1 32 0 8 0 0 0 0 1 2 1 6 1 0 0 0 0 11 3 0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 9 0 11 0 0 0 0 2 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 7 0 0 6 0 6 0 0 0 2 18 0 0 2 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 10 19 0 0 124 0 0 0 0 0 0 0 1 0 1776 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 14 3 3 0 2 0 2 1 17 2 2 0 
2 1450 0 0 0 0 0 0 7 0 0 0 1 0 0 0 0 0 0 0 0 0 84 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 4 0 0 0 0 0 2 0 0 0 0 0 1 5 3 0 0 2 0 0 0 2 0 0 1 0 0 0 1 0 25 0 2 0 0 0 0 1 0 0 4 2 0 0 0 0 5 2 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 14 6 0 8 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 1 0 0 0 0 1 3 4 1 0 3 0 7 0 0 0 3 13 0 1 0 0 0 0 0 3 0 0 0 0 0 0 2 0 0 0 0 0 0 0 3 2 0 0 0 0 0 3 0 0 0 0 0 0 6 0 3 111 1 0 0 0 0 0 0 0 0 1006 2 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 10 1 4 0 7 0 13 0 19 4 1 0 
3 1773 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 68 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 1 8 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 3 1 0 0 4 0 0 0 0 0 2 2 3 48 0 2 0 0 0 0 1 2 0 4 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 18 9 0 4 0 0 0 0 1 0 0 0 0 1 4 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 1 0 2 0 5 0 0 0 0 10 0 1 1 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 11 0 0 118 1 0 0 0 0 0 0 0 0 1320 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 14 8 3 0 14 0 1 0 15 2 2 0 
4 3582 0 0 0 5 0 0 4 0 0 0 0 1 0 0 0 0 0 0 0 0 47 0 0 0 0 4 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 7 0 0 0 0 0 0 1 0 0 0 0 1 1 3 0 0 1 1 0 0 1 0 0 0 0 1 0 2 0 35 0 0 0 0 0 0 0 11 0 3 0 0 0 0 0 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 14 9 1 3 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 4 2 0 0 1 0 10 0 0 0 0 10 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 4 0 0 3 1 0 0 0 0 0 3 4 0 0 0 0 0 17 0 0 109 1 0 0 0 0 0 0 1 0 3142 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 6 0 0 0 0 0 0 3 0 0 0 0 0 0 11 6 3 0 13 1 16 0 14 4 1 0 
5 4822 0 0 0 1 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 24 0 0 0 0 6 0 2 0 0 0 0 0 0 0 0 1 0 2 0 0 1 0 0 0 0 0 5 0 0 0 0 0 1 1 0 0 0 0 0 2 2 0 0 1 0 0 0 0 0 0 2 0 0 0 0 3 43 0 2 0 1 0 0 4 12 1 1 1 0 0 0 0 15 11 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 19 11 0 5 0 0 0 0 3 0 0 0 0 0 7 0 0 0 0 0 0 1 1 2 0 0 0 0 0 7 2 0 0 3 0 6 0 0 0 1 20 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 2 0 0 4 0 0 0 0 2 0 1 2 0 0 0 0 0 16 0 0 104 1 0 0 1 0 0 0 0 0 4323 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 14 14 13 0 14 1 25 0 18 1 0 1 
6 8286 0 0 0 2 2 0 7 0 0 1 0 0 0 0 0 0 0 0 0 0 10 0 0 1 0 10 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 2 0 0 0 0 0 7 0 0 0 0 0 0 0 0 1 0 0 0 2 2 0 0 0 0 0 0 0 0 1 6 0 0 1 0 3 28 0 0 0 0 0 0 0 26 0 2 0 0 0 0 0 4 4 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 6 0 17 0 0 0 0 6 0 0 0 0 0 4 1 0 0 0 0 0 3 0 0 0 0 0 0 1 12 0 1 0 0 0 7 0 0 0 1 39 0 1 0 0 0 1 0 4 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 16 0 1 0 0 0 42 0 2 75 0 0 0 0 0 0 0 0 0 7752 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 6 0 0 0 0 0 0 1 1 0 0 0 0 0 13 9 6 0 9 0 43 1 19 5 3 0 
7 12160 0 1 0 0 3 0 10 0 0 0 0 3 0 0 0 0 0 0 0 0 14 0 0 0 0 10 0 5 0 0 0 1 1 0 0 0 1 0 9 0 0 0 0 0 0 1 0 21 0 0 0 0 0 2 0 0 0 0 0 0 6 0 0 0 0 0 0 0 3 0 0 2 1 0 0 0 4 34 0 7 0 1 0 1 1 28 0 9 0 0 0 0 0 4 9 0 0 0 0 0 0 0 4 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 29 3 2 24 0 0 0 0 3 0 0 0 0 0 27 0 0 0 0 0 0 6 0 0 0 0 0 0 1 6 0 2 0 0 0 11 0 0 0 6 42 0 0 0 0 0 0 0 9 0 1 1 0 0 0 0 0 0 0 0 1 0 0 6 0 0 0 0 2 0 0 6 2 0 0 0 1 51 0 0 87 0 0 0 1 0 0 0 1 0 11420 1 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 16 0 0 0 0 0 1 0 0 0 0 0 0 0 5 15 12 0 11 3 51 0 17 8 2 0 
8 7856 0 0 0 3 1 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 4 0 0 0 0 0 0 3 0 0 0 0 0 4 0 0 4 0 0 0 0 0 14 0 0 0 0 0 0 0 0 1 0 0 0 5 1 0 0 0 0 0 0 1 0 0 0 0 0 2 0 1 24 0 8 0 1 0 2 1 14 0 5 2 0 0 0 1 4 6 0 0 0 0 0 1 0 2 1 0 0 0 0 2 0 2 0 1 0 0 0 0 0 0 12 1 0 43 0 0 0 0 1 0 0 0 0 0 20 3 0 0 0 0 0 8 2 0 0 0 0 0 0 4 0 2 0 1 0 2 0 0 0 1 49 0 0 0 0 0 0 2 6 0 0 2 0 0 0 0 0 0 0 0 0 1 0 3 0 0 0 0 5 0 5 20 0 0 0 0 4 70 0 1 54 0 0 0 0 0 0 0 1 0 7248 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 3 11 7 0 13 0 40 0 22 4 2 0 
9 9600 0 0 0 3 5 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 1 0 5 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 1 0 0 0 0 0 24 0 0 0 0 0 2 0 1 0 0 1 0 2 2 0 0 0 0 0 0 8 0 1 1 0 0 0 0 3 34 0 10 0 0 0 0 1 15 0 12 0 0 0 0 0 4 8 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 9 0 1 48 0 0 0 0 1 0 0 0 0 0 22 4 0 0 0 0 0 7 2 0 0 0 0 1 2 6 0 2 0 0 0 0 0 0 0 1 40 0 0 0 0 0 0 0 10 0 0 3 0 0 0 0 0 0 0 0 1 0 0 4 1 0 0 0 0 0 1 6 1 0 0 0 1 85 0 2 17 0 0 0 1 0 0 0 0 0 8996 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 11 0 8 0 44 2 13 3 0 0 
