hr total blank BD BF BG BA BB BE BL BM BN BO BH BI BJ BT JM BV BW WS BQ BR BS JE BY BZ RU RW RS LT RE TM TJ RO TK GW GU GT GS GR GQ GP JP GY GG GF GE GD GB GA GN GM GL GI GH OM TN JO WF HR HT HU HK HN HM VE PR PS PW PT KN AF IQ PA PF PG PE PK PH PN PL PM ZM EH EE EG ZA EC IT VN SB ET SO ZW SA ES ER ME MD MG MF MA MC UZ MM ML MO MN MH MK MU MT MW MV MQ MP MS MR IM UG MY MX IL FR AW SH AX SJ FI FJ FK FM FO NI NL NO NA VU NC NE NF NG NZ NP NR NU CK XK CI CH CO CN CM CL CC CA CG CF CD CZ CY CX CR PY CW CV CU SZ SY SX KG KE SS SR KI KH SV KM ST SK KR SI KP KW SN SM SL SC KZ KY SG SE SD DO DM DJ DK DE YE DZ US UY YT UM LB LC LA TV TW TT TR LK LI LV TO TL LU LR LS TH TF TG TD TC LY VA VC AE AD AG VG AI VI IS IR AM AL AO AN AQ AS AR AU AT IO IN TZ AZ IE ID UA QA MZ 
10 61737 4 5 0 0 0 0 35 0 0 16 0 22 0 0 1 1 0 28 0 0 378 0 0 0 0 16 8 3 0 0 0 0 9 0 0 14 0 0 8 0 1 358 0 0 0 1 0 361 0 0 2 0 0 34 21 8 6 0 1 0 5 135 0 0 1 0 0 0 68 0 1 4 0 0 4 5 150 52505 0 15 0 3 0 0 58 676 1 179 16 0 0 4 12 106 212 0 0 0 0 0 5 1 0 1 1 12 1 0 0 2 6 10 5 1 11 0 0 0 23 1558 12 13 125 0 0 0 0 1 0 0 0 0 0 34 20 5 1 0 0 0 161 50 11 0 0 0 8 1 15 5 34 2 14 0 114 1 0 0 0 2 0 0 19 0 0 0 2 0 0 0 200 0 0 0 6 0 0 0 1 164 0 0 180 26 1 0 0 1 1 278 25 2 2 1 0 7 47 0 4 570 2 0 0 39 0 15 0 30 3 148 19 0 0 0 0 0 1 2 251 0 0 0 0 2 0 1 286 0 0 0 0 0 3 0 0 0 3 0 2 2 22 257 19 0 361 103 2 33 732 3 58 4 
11 67671 0 11 0 3 3 1 20 0 0 23 1 35 0 1 0 1 0 32 0 0 441 3 0 0 0 10 4 4 1 0 2 0 9 0 0 8 1 0 16 0 0 370 0 0 0 2 0 394 0 0 0 0 0 38 19 10 4 0 1 0 6 140 0 0 8 1 0 0 67 0 0 2 4 0 1 10 144 58171 0 10 0 5 0 0 48 625 1 193 27 0 0 9 6 141 121 0 1 0 0 0 8 0 0 8 0 6 0 0 2 1 4 2 3 1 13 0 0 0 15 1643 20 15 123 1 0 0 0 5 0 0 0 0 1 50 6 9 0 0 0 0 158 48 11 0 0 0 3 2 10 4 49 1 14 0 156 1 0 0 3 6 0 2 9 1 0 0 6 0 0 0 184 0 0 0 2 1 0 0 1 164 1 0 166 37 0 0 1 0 0 312 26 5 4 1 0 24 49 0 3 671 3 0 0 32 0 11 0 43 2 168 15 0 1 0 0 2 0 0 291 0 1 0 0 0 0 0 297 0 1 1 0 0 1 1 1 0 2 0 0 0 33 240 6 0 364 71 1 34 667 2 70 2 
12 69362 4 8 0 3 2 2 15 0 0 16 0 31 0 0 0 6 0 40 1 0 577 0 0 0 0 26 6 8 0 0 0 0 3 0 0 7 2 0 9 0 0 354 0 0 0 0 0 365 0 0 0 0 1 47 21 1 9 0 1 2 4 123 1 0 8 1 0 0 62 0 0 5 4 1 5 7 157 59585 0 10 0 5 0 1 49 534 3 134 32 0 0 4 6 130 143 0 0 0 1 0 3 0 9 4 0 3 2 0 1 1 7 9 5 0 13 0 0 0 18 1675 24 6 103 0 0 0 0 8 1 0 1 0 0 40 25 5 0 0 0 0 164 12 27 0 0 0 2 1 11 17 40 1 14 0 197 0 0 0 4 10 0 3 12 0 0 0 2 1 0 0 198 0 0 0 1 0 0 0 0 146 3 0 137 21 0 0 0 1 0 273 20 2 15 0 0 13 42 0 1 1019 17 0 0 28 0 5 0 36 3 159 16 0 0 0 0 1 0 0 224 0 0 0 0 2 0 0 296 1 0 0 0 0 1 0 0 1 3 0 2 0 27 242 12 0 392 98 1 27 702 3 77 4 
13 71279 5 6 0 0 1 1 18 0 0 34 0 18 1 0 1 3 0 13 0 0 691 1 0 1 1 23 10 3 2 0 0 4 8 0 0 5 7 0 5 1 2 353 1 0 0 0 0 332 1 1 1 0 0 35 14 1 8 0 3 4 4 109 1 0 4 1 0 0 68 0 0 4 6 0 1 10 158 61611 0 11 0 5 0 0 50 490 4 161 31 0 0 3 8 123 159 0 1 0 0 0 4 0 1 5 1 15 1 0 0 0 2 3 7 1 11 0 0 0 19 1661 46 11 88 2 0 0 0 6 0 0 0 0 2 41 9 3 0 0 0 0 130 10 17 0 0 0 8 1 8 17 38 2 22 0 216 0 0 0 3 4 0 6 9 0 0 0 2 0 0 0 178 0 1 0 3 0 0 0 0 86 0 1 146 32 0 0 0 0 0 238 27 9 14 0 0 7 58 1 1 1220 24 0 0 33 1 10 0 38 5 144 21 0 0 0 0 0 0 1 155 0 1 0 1 1 0 1 251 0 0 0 0 0 1 0 3 0 1 0 0 0 40 171 3 0 354 97 1 18 678 2 97 5 
14 64917 4 10 0 1 1 1 13 0 0 17 0 21 0 1 0 3 0 24 0 0 730 3 0 0 0 16 13 6 0 1 0 0 3 0 0 7 1 0 6 0 2 323 0 0 0 0 0 316 0 0 1 0 1 39 23 2 8 0 1 0 2 101 1 0 20 0 0 0 56 0 1 3 10 0 3 11 142 55313 0 7 0 8 0 0 48 455 7 133 33 0 0 13 5 125 160 0 0 0 0 0 0 0 0 1 0 14 0 0 0 1 1 5 7 1 8 0 0 0 21 1676 59 10 77 0 0 0 0 4 0 0 0 0 1 53 6 4 0 0 0 0 131 7 19 0 0 0 5 1 9 11 24 2 17 0 231 2 0 2 3 3 0 8 15 0 3 1 2 0 0 0 177 0 0 0 4 0 0 0 0 101 3 0 121 24 0 0 0 1 1 287 29 3 16 0 0 12 59 0 2 1325 18 0 0 15 0 0 0 49 3 166 17 0 1 0 0 0 0 1 120 0 1 0 0 1 0 0 252 0 0 0 0 0 1 1 0 0 2 0 0 1 41 133 9 0 395 103 3 39 570 2 76 4 
15 48152 2 9 0 2 0 0 14 0 0 15 1 24 1 0 1 3 0 27 0 0 700 0 0 0 0 12 12 6 0 0 0 0 4 0 0 3 6 0 6 0 1 198 0 0 0 1 0 288 0 0 1 0 0 32 14 0 1 0 2 1 3 91 1 0 15 1 0 0 41 0 0 7 5 0 0 7 158 39342 0 21 0 7 0 1 44 557 5 118 49 0 0 3 7 87 149 0 1 0 0 0 5 0 0 0 0 14 0 0 1 0 1 2 6 0 0 0 0 0 27 1420 79 14 87 1 0 0 0 5 0 0 0 0 9 37 10 2 0 0 0 0 93 4 18 0 0 0 4 0 5 15 33 1 14 0 234 0 0 1 0 1 0 19 22 0 0 1 2 1 0 0 187 0 1 0 5 3 0 0 1 49 2 1 149 26 0 0 0 0 0 245 20 2 26 0 0 8 44 0 4 1402 10 0 0 27 0 1 0 32 4 143 27 0 0 0 0 0 0 1 95 0 0 0 0 2 0 0 168 0 1 0 0 0 1 1 0 1 2 0 1 0 42 95 3 0 336 81 3 22 445 5 108 5 
16 31447 7 4 0 2 2 0 16 0 0 9 0 18 0 0 0 4 0 20 0 0 617 1 0 2 0 11 5 7 3 0 0 1 4 0 0 0 2 0 5 0 5 157 0 0 0 1 0 293 1 0 0 0 0 26 19 1 4 0 2 5 0 59 1 0 12 0 0 0 60 0 0 3 10 0 0 8 136 23765 0 11 0 11 0 1 28 446 1 107 25 0 2 3 18 73 119 0 0 0 0 0 0 0 0 1 0 6 1 0 3 0 0 3 12 5 2 0 0 1 27 1094 65 14 89 0 0 0 0 10 0 0 0 0 3 52 17 0 0 0 0 0 102 1 16 0 0 0 9 1 7 25 31 2 15 0 213 1 0 0 4 3 0 6 25 2 0 0 1 0 0 0 151 0 0 0 2 0 0 0 1 39 1 1 161 42 1 0 0 0 0 163 22 4 13 0 1 1 46 0 1 1337 7 0 0 15 0 2 0 15 7 158 14 0 0 0 0 0 0 0 61 0 2 0 1 1 0 0 207 0 1 0 0 0 0 1 4 0 5 0 1 0 54 39 3 0 356 67 0 20 308 0 69 1 
17 24489 2 9 0 0 0 1 26 0 0 1 0 19 0 1 0 1 0 31 0 0 733 3 0 1 0 10 1 11 0 0 0 0 4 0 0 1 5 0 8 0 2 88 0 0 0 1 0 302 0 0 1 0 1 43 10 0 10 0 1 2 1 24 1 0 14 0 0 0 57 0 1 6 15 0 2 6 173 16057 0 14 0 6 0 0 51 575 10 154 11 0 2 4 9 89 158 0 0 0 0 0 4 0 0 0 1 5 1 0 1 1 3 2 7 1 0 0 0 0 10 892 107 14 106 0 0 0 0 8 0 0 0 0 3 42 16 5 0 0 0 0 137 9 7 0 0 0 14 3 8 26 17 1 21 0 205 0 0 0 0 9 0 12 18 0 1 1 0 0 0 0 196 0 1 0 3 1 1 0 3 20 1 0 206 24 0 0 0 0 1 108 23 4 34 1 0 7 57 1 4 1617 10 0 0 23 0 0 0 19 3 224 14 0 1 0 0 0 0 1 49 0 0 0 1 1 0 0 229 0 1 0 0 0 1 0 2 1 1 0 0 0 62 46 11 0 527 99 3 23 241 1 78 5 
18 17085 1 7 0 0 0 3 35 0 0 1 0 20 0 1 0 2 0 24 1 1 692 1 0 2 0 15 3 11 1 2 0 0 7 0 0 2 5 0 6 0 3 46 0 0 0 1 0 375 0 0 0 0 0 32 22 1 9 0 0 1 7 13 4 0 17 3 0 0 96 0 0 2 8 0 0 14 157 9270 0 14 0 14 0 0 77 645 8 175 18 0 1 3 6 96 198 0 1 0 1 0 1 0 1 1 9 1 0 0 2 0 0 2 5 2 0 0 0 0 17 437 90 10 120 0 0 0 0 2 0 0 0 0 7 44 24 1 0 0 0 0 124 22 4 0 0 0 12 3 14 27 8 2 16 0 182 0 0 0 2 5 0 24 13 0 1 0 1 1 0 0 158 0 1 0 2 2 0 0 2 5 1 0 180 41 0 0 0 0 0 79 25 5 17 1 1 10 49 1 2 1622 5 0 0 21 0 0 0 10 6 453 11 0 0 0 0 0 0 2 15 0 0 0 0 3 0 0 222 0 1 0 0 0 3 2 0 0 4 0 0 0 49 24 12 0 281 78 3 25 121 2 70 4 
19 13039 0 6 0 3 2 1 26 0 0 1 0 19 0 0 0 1 0 34 0 0 835 0 0 0 0 12 2 9 3 0 0 0 3 0 0 1 7 0 3 0 1 46 0 0 0 1 0 407 0 0 0 0 0 22 14 1 5 0 1 1 3 14 2 0 21 3 0 0 107 0 0 5 12 0 0 9 133 5560 0 11 0 6 0 1 57 626 10 203 4 0 1 4 7 108 192 0 0 0 0 0 4 0 2 0 1 0 0 0 2 0 5 5 5 0 0 0 0 0 13 245 91 12 119 0 0 0 0 4 0 0 0 0 9 56 36 5 0 0 0 0 150 36 1 0 0 0 13 3 8 31 11 2 22 0 181 1 0 2 3 7 0 19 10 1 0 0 1 1 0 0 143 0 2 0 0 1 0 0 0 10 1 0 121 32 0 0 0 1 0 47 40 4 21 2 0 12 67 1 3 1798 8 0 0 24 0 0 0 1 5 238 6 0 1 0 0 0 0 1 17 1 0 0 0 1 0 1 234 0 0 0 0 0 1 5 0 0 6 0 0 0 44 37 15 0 153 68 2 30 68 3 57 4 
20 11513 0 3 0 1 3 0 32 0 0 0 0 11 0 1 0 3 0 19 0 0 920 5 0 0 0 12 4 9 2 0 0 0 6 0 0 1 5 0 8 0 1 42 0 0 0 0 0 476 0 0 1 0 0 36 8 1 11 0 3 1 1 11 3 0 17 1 0 0 145 0 1 12 11 0 0 10 100 4595 0 16 0 4 0 1 53 520 4 186 3 0 0 3 5 67 191 0 3 0 0 0 6 0 1 0 1 2 0 0 5 1 2 4 3 2 1 0 0 0 13 126 99 9 147 0 0 0 0 9 0 0 0 0 5 75 52 9 0 0 0 0 125 30 0 0 0 0 17 2 11 19 8 7 17 0 207 0 0 0 1 3 0 17 29 1 0 0 0 2 0 0 101 0 0 0 1 1 0 0 0 12 0 0 50 37 0 0 0 0 0 27 26 2 14 0 0 8 51 1 3 1667 16 0 0 29 1 0 0 6 4 180 4 0 1 0 0 0 0 2 9 0 1 0 0 3 0 0 160 0 0 0 0 0 2 7 1 0 5 0 0 0 60 58 5 0 70 51 3 32 72 1 46 2 
21 12714 0 1 0 0 4 1 31 0 0 1 0 11 0 0 0 2 0 25 2 0 970 2 0 0 0 19 1 8 0 0 0 0 4 0 0 1 5 0 9 0 0 88 0 0 0 0 0 394 1 0 1 0 1 29 8 0 3 0 1 1 1 24 3 0 19 0 0 0 161 0 0 2 14 0 0 5 55 6247 0 13 0 2 0 0 72 359 10 182 1 0 0 4 6 58 231 0 1 0 0 0 6 0 0 0 0 0 0 0 4 1 2 0 3 3 3 0 0 0 3 100 110 3 137 1 0 0 0 1 1 0 0 1 7 52 22 5 1 0 0 0 143 32 2 0 0 0 24 1 11 27 1 1 18 0 196 0 0 2 4 5 0 10 28 0 1 0 0 0 0 0 60 0 0 0 3 2 0 0 0 21 2 0 40 42 0 2 0 0 0 37 32 3 14 0 0 3 44 0 0 1617 18 0 0 19 0 0 0 3 3 142 1 0 1 0 0 0 0 0 9 0 0 0 1 3 0 0 120 1 0 0 0 0 2 14 4 0 1 0 0 0 71 69 8 0 30 28 0 36 71 1 33 0 
22 16693 0 0 0 0 0 3 29 0 0 1 1 4 0 1 0 5 0 7 1 0 1055 3 0 0 0 5 0 5 0 0 1 0 0 0 0 2 4 0 9 0 2 160 0 0 0 0 0 340 0 0 0 0 0 27 2 0 3 0 3 3 2 18 1 0 24 0 0 0 142 0 0 3 7 0 0 6 40 10442 0 9 0 2 0 0 59 227 7 109 8 0 1 1 2 36 172 0 1 0 0 0 4 0 0 1 1 2 0 0 2 0 0 0 1 4 1 0 0 0 5 176 111 5 132 0 0 0 0 3 1 0 0 0 3 26 35 1 0 0 0 0 119 47 1 0 0 0 14 1 10 21 18 2 18 0 219 0 0 1 1 1 0 21 30 0 0 8 1 0 0 0 36 0 1 0 0 2 0 0 0 28 2 0 29 40 0 0 0 0 0 67 15 6 14 0 0 4 29 0 1 1699 15 0 0 10 0 0 0 9 5 88 2 0 1 0 0 2 0 0 9 0 0 0 1 0 0 0 78 0 0 1 0 0 3 3 0 1 2 0 0 0 95 75 7 0 27 15 0 21 150 2 31 1 
23 20970 1 1 0 0 0 1 17 0 1 4 2 2 0 0 0 7 0 0 0 0 1253 2 0 1 0 2 0 6 0 0 0 0 0 0 0 6 4 0 1 0 0 178 1 0 0 0 0 231 0 1 0 1 0 16 0 0 0 0 0 3 2 108 0 0 21 0 0 0 112 0 0 2 16 0 0 12 11 14483 0 4 0 3 0 0 56 114 6 62 2 0 0 1 0 22 101 0 1 0 0 0 7 0 1 1 0 4 0 1 0 0 2 0 0 1 0 0 0 0 2 364 93 3 83 0 0 0 0 1 0 0 0 0 16 16 3 2 0 2 0 0 66 43 1 0 0 0 5 2 6 35 17 2 29 0 278 0 0 0 3 0 0 22 24 2 1 1 0 0 0 0 21 0 0 0 0 0 0 0 0 37 0 0 12 18 0 0 0 0 3 103 7 2 17 0 0 0 29 0 2 1973 12 0 0 10 0 1 0 17 9 60 3 0 0 0 0 0 0 0 44 0 0 0 0 0 0 0 49 0 0 0 0 0 1 0 0 0 2 0 2 0 107 95 4 0 17 9 0 20 219 0 26 1 
24 25539 0 0 0 1 0 3 10 0 1 7 0 2 0 0 1 7 0 2 0 0 1278 3 0 0 0 4 0 1 0 0 0 0 0 0 0 2 5 0 4 0 1 147 0 0 0 1 0 130 0 0 1 0 0 6 1 1 0 0 1 2 0 72 1 0 28 1 0 0 51 1 0 0 11 1 1 17 11 19036 0 2 0 1 0 0 37 89 9 31 10 0 0 0 3 21 48 0 4 0 0 0 1 0 0 2 0 6 0 0 3 0 0 0 3 1 3 0 0 0 1 536 95 2 59 1 0 0 0 0 0 0 0 0 9 12 1 1 0 1 0 0 39 27 3 0 0 0 1 3 2 29 16 0 33 0 285 0 0 1 2 0 0 20 27 0 0 0 0 0 0 1 16 0 2 0 4 1 0 0 0 41 0 0 15 20 0 0 0 1 0 97 4 0 25 0 0 1 16 0 1 2053 18 0 0 2 2 2 0 17 6 31 4 0 0 0 0 0 0 0 60 0 0 0 0 0 0 1 39 1 2 0 0 0 3 1 0 1 0 0 1 0 113 115 1 0 41 7 0 10 378 0 25 0 
