hr total blank BD BF BG BA BB BE BL BM BN BO BH BI BJ BT JM BV BW WS BQ BR BS JE BY BZ RU RW RS LT RE TM TJ RO TK GW GU GT GS GR GQ GP JP GY GG GF GE GD GB GA GN GM GL GI GH OM TN JO WF HR HT HU HK HN HM VE PR PS PW PT KN AF IQ PA PF PG PE PK PH PN PL PM ZM EH EE EG ZA EC IT VN SB ET SO ZW SA ES ER ME MD MG MF MA MC UZ MM ML MO MN MH MK MU MT MW MV MQ MP MS MR IM UG MY MX IL FR AW SH AX SJ FI FJ FK FM FO NI NL NO NA VU NC NE NF NG NZ NP NR NU CK XK CI CH CO CN CM CL CC CA CG CF CD CZ CY CX CR PY CW CV CU SZ SY SX KG KE SS SR KI KH SV KM ST SK KR SI KP KW SN SM SL SC KZ KY SG SE SD DO DM DJ DK DE YE DZ US UY YT UM LB LC LA TV TW TT TR LK LI LV TO TL LU LR LS TH TF TG TD TC LY VA VC AE AD AG VG AI VI IS IR AM AL AO AN AQ AS AR AU AT IO IN TZ AZ IE ID UA QA MZ 
0 392109 3 2 1 1 1 0 14 0 0 0 34 1 0 5 0 7 0 2 0 1 378440 21 0 2 0 27 0 3 2 0 1 0 3 0 0 0 26 0 4 0 0 66 0 0 0 0 0 276 0 0 0 2 0 6 0 3 0 0 1 2 4 4 7 0 125 0 0 0 6463 0 0 4 26 0 0 102 1 101 0 16 0 0 0 0 4 19 62 149 2 0 0 32 0 5 251 0 0 0 0 0 5 0 0 1 0 1 0 0 0 0 4 0 0 0 0 0 0 0 0 25 476 9 216 2 0 0 0 3 0 0 0 0 20 14 8 4 1 2 0 0 9 18 0 0 0 0 1 2 41 215 9 0 214 0 203 3 0 1 2 2 0 33 215 0 6 1 0 0 0 0 1 0 0 0 0 6 0 0 0 10 2 0 5 22 0 0 0 0 0 4 20 1 47 0 0 25 42 0 4 1899 257 0 0 0 0 0 0 4 2 8 14 0 0 0 0 4 0 0 14 0 0 0 0 2 1 0 9 0 0 0 0 0 0 0 0 0 105 0 5 0 1189 48 1 0 8 35 1 61 18 5 2 8 
1 366854 0 0 0 2 0 2 2 0 0 1 21 1 0 0 0 2 0 0 0 0 356607 11 0 0 0 28 0 0 2 0 0 0 0 0 0 0 33 0 1 0 1 85 0 0 0 0 0 173 0 0 0 0 0 3 0 1 2 0 0 3 6 6 7 0 103 1 0 0 3430 0 0 0 24 0 0 70 1 98 0 6 0 0 0 0 3 5 54 65 2 0 0 21 0 2 135 0 0 0 0 0 4 0 0 2 0 1 1 0 0 0 2 0 0 0 0 0 0 0 0 24 445 3 123 1 0 0 0 4 0 0 0 0 19 8 6 15 0 0 1 0 5 5 0 0 0 0 0 0 26 292 6 1 232 0 207 1 0 2 1 0 0 30 227 4 0 0 0 0 0 0 1 0 0 0 1 5 0 0 3 6 0 0 0 32 0 0 0 0 0 2 23 0 49 0 0 19 21 0 0 2004 307 0 0 0 1 0 0 0 1 4 7 0 1 0 2 1 0 0 11 0 0 0 0 0 0 0 8 0 1 0 0 0 1 0 0 0 49 0 2 0 1292 53 3 0 25 30 0 24 25 6 1 15 
2 336887 0 1 0 1 0 0 6 0 0 0 25 0 0 0 0 4 0 0 0 0 327980 0 0 0 0 11 0 1 0 0 0 0 2 0 0 0 31 0 1 0 1 75 0 0 0 1 0 118 0 0 0 2 0 1 1 0 0 0 0 0 1 0 7 0 126 0 0 0 1977 0 1 0 29 1 0 68 1 121 0 4 0 0 0 0 1 11 52 36 5 0 0 7 0 1 101 0 0 0 0 0 13 1 1 0 0 1 2 0 0 0 0 0 1 0 0 0 0 0 0 31 541 1 62 7 0 0 0 3 0 0 0 0 25 8 6 1 1 0 1 0 4 27 1 0 0 0 0 0 12 295 8 0 231 0 236 0 0 3 0 0 0 49 233 2 1 1 0 0 0 0 1 0 0 0 0 9 0 0 1 12 0 0 0 5 0 0 0 2 0 7 10 1 53 0 0 14 13 0 0 2020 287 0 0 0 0 0 0 1 0 5 18 0 0 0 0 0 0 0 12 0 0 0 1 0 0 0 6 0 0 0 0 0 0 1 1 0 17 0 1 0 1467 48 1 0 20 41 0 28 30 4 3 10 
3 228555 1 1 0 2 0 0 3 0 0 1 23 0 0 1 0 2 0 1 0 0 221139 0 0 0 0 9 0 0 2 0 0 0 2 0 0 0 23 0 0 0 0 79 0 0 1 0 0 78 0 0 0 0 0 1 0 0 0 0 0 0 0 3 24 0 109 0 0 0 1030 0 0 0 34 0 0 94 0 144 0 2 0 0 0 0 0 13 59 24 1 0 0 9 1 0 84 0 0 0 2 0 6 0 0 0 2 0 0 0 0 0 0 1 0 4 0 0 0 0 1 27 554 1 51 9 0 0 0 4 0 0 0 0 34 13 4 0 0 0 0 0 2 12 1 0 0 0 0 0 6 268 13 0 147 0 195 0 0 5 0 0 0 59 181 2 0 1 0 0 0 0 6 0 0 0 0 5 0 0 0 9 0 0 0 2 0 0 0 5 0 17 20 1 41 0 0 10 19 0 5 1916 257 0 0 7 0 0 0 7 1 3 18 0 1 0 0 3 0 0 15 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 25 0 5 0 1249 46 0 0 23 27 4 8 34 2 0 38 
4 147631 4 0 0 0 0 0 5 0 0 0 16 0 0 2 0 3 0 4 0 0 141226 0 0 0 0 8 1 1 0 0 0 0 3 0 1 0 30 0 2 0 0 84 0 0 0 0 0 47 0 0 0 1 0 0 0 0 1 0 1 0 0 5 19 0 94 0 0 0 791 0 1 1 23 1 0 73 5 166 0 1 0 0 0 0 0 38 39 17 4 0 0 7 1 6 89 0 0 0 0 0 1 0 1 0 0 3 2 0 1 0 0 0 1 0 0 0 0 0 1 37 628 10 41 2 0 0 0 3 0 0 0 0 23 12 1 0 0 0 1 0 4 8 4 0 0 0 0 0 15 212 8 0 137 0 194 0 0 8 3 0 0 41 120 2 0 0 0 0 0 0 7 0 0 0 0 3 0 0 0 15 0 0 0 8 0 0 0 3 0 17 14 1 20 0 0 7 32 0 3 1554 191 0 0 0 0 0 0 6 3 6 21 0 0 0 0 4 0 0 11 0 0 0 0 1 0 0 7 0 0 0 0 0 1 2 2 0 28 0 6 0 865 69 2 0 54 46 0 10 36 0 1 112 
5 80111 0 3 0 5 0 0 5 0 0 1 12 0 0 0 0 3 0 2 0 0 75086 0 0 0 0 20 0 5 0 0 0 0 5 0 0 0 38 0 2 0 1 69 1 0 0 0 0 64 0 0 0 1 0 0 0 0 0 0 0 0 0 3 5 0 53 1 0 0 862 0 1 1 24 0 0 47 6 142 0 4 0 1 0 0 1 40 29 39 4 0 0 6 0 2 197 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 1 0 2 1 0 0 1 0 0 44 440 11 48 1 0 0 0 4 0 0 0 0 12 18 1 2 0 0 1 0 12 27 1 0 0 0 0 0 11 109 17 0 78 0 149 0 0 3 11 0 0 38 59 0 0 1 0 0 0 0 8 0 0 0 0 6 0 0 0 7 0 0 0 21 0 0 0 1 0 8 6 0 17 0 0 8 43 0 1 966 108 0 2 2 0 0 0 2 0 14 10 0 0 0 0 4 0 0 9 0 0 2 0 1 0 0 14 0 0 0 0 0 0 0 2 0 64 0 4 0 496 43 2 0 42 27 1 16 40 1 1 95 
6 54273 2 1 0 2 1 0 11 0 0 1 17 1 0 0 0 1 0 4 0 0 47662 0 0 0 0 31 0 1 0 0 0 0 5 0 0 0 20 0 9 0 0 93 0 0 0 2 0 93 0 0 0 0 0 5 1 2 0 0 1 0 2 3 2 0 30 0 0 0 2766 0 0 1 8 0 0 24 6 149 0 8 0 1 0 0 2 63 25 84 2 0 1 0 0 6 312 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 4 1 1 0 0 0 0 0 0 38 282 14 106 0 0 0 0 7 0 0 0 0 20 15 8 0 0 0 0 0 14 27 0 0 0 0 0 0 21 43 12 0 50 0 90 0 0 1 14 0 0 25 46 0 0 0 0 0 0 0 11 0 0 0 0 4 0 0 0 4 2 0 2 27 0 0 0 2 0 12 11 2 11 0 0 18 43 0 2 729 88 0 0 0 0 1 0 2 0 46 24 0 1 0 0 8 0 0 13 0 0 1 0 2 0 0 10 0 0 0 0 0 0 1 2 0 110 0 6 0 302 51 8 0 53 30 4 11 36 5 1 150 
7 50287 0 1 0 3 1 0 10 0 0 1 7 1 0 0 0 1 0 6 0 0 42528 0 0 0 0 18 0 2 1 0 0 0 9 0 0 1 6 0 14 0 0 82 0 0 0 0 0 198 0 0 0 1 0 3 0 2 0 0 4 0 2 3 1 0 16 0 0 0 4208 0 0 0 2 0 0 6 4 156 0 14 0 1 0 1 3 75 6 133 1 0 1 0 3 6 381 0 1 0 1 0 1 7 0 0 1 2 0 0 1 0 1 0 1 0 0 0 1 0 2 49 172 20 121 0 0 0 0 4 0 0 0 0 6 37 2 4 0 0 2 0 12 27 1 0 0 0 0 0 48 22 10 0 52 0 69 0 2 0 24 1 0 13 23 0 0 0 0 0 0 0 9 0 0 0 1 0 0 0 0 7 2 0 2 10 0 0 0 2 0 8 13 0 9 0 0 10 75 0 4 447 44 0 0 0 0 0 0 3 0 32 20 0 1 0 0 13 0 0 9 0 0 0 0 0 3 0 23 1 0 0 0 0 0 0 0 0 109 0 4 0 221 62 8 0 63 47 1 23 38 5 4 154 
8 96010 0 5 0 1 0 0 38 0 0 1 3 0 0 3 0 1 0 4 0 0 87677 9 0 0 0 22 1 3 0 0 1 0 6 0 1 1 16 0 24 0 0 112 0 0 0 0 0 197 1 0 0 0 1 16 0 5 2 0 2 0 4 4 1 0 10 0 0 0 4564 0 1 0 2 2 0 9 12 166 0 20 0 1 0 0 3 89 7 174 0 0 1 0 3 1 559 0 0 0 0 0 5 0 0 0 0 0 1 0 0 0 2 0 1 0 0 0 0 0 0 48 88 4 200 0 0 0 0 8 0 0 0 0 1 57 6 6 0 0 0 0 30 24 0 0 0 0 0 0 54 20 8 2 17 0 45 1 0 1 17 1 0 10 31 0 1 0 0 0 0 0 15 0 1 0 1 0 0 0 4 15 1 0 0 2 0 0 0 1 0 7 13 1 3 0 0 20 83 0 3 317 30 0 0 2 0 0 0 5 0 35 13 0 0 0 0 13 0 0 10 0 0 0 0 3 1 0 9 4 0 0 0 0 0 0 4 2 141 0 11 1 161 64 3 0 50 55 1 50 41 3 2 188 
9 128252 0 2 0 6 3 0 40 0 0 2 5 0 0 0 0 0 0 2 0 0 117929 1 0 1 0 26 0 2 1 0 0 0 0 0 0 0 7 0 25 1 0 107 0 0 0 0 0 253 0 0 0 0 0 10 1 2 0 0 1 0 4 3 0 0 19 0 0 0 6021 0 0 0 2 0 0 11 12 202 0 11 0 2 0 1 1 86 6 222 1 0 2 0 0 6 688 0 1 0 0 0 2 0 0 0 0 0 1 0 1 0 3 0 1 0 0 0 0 0 0 55 56 16 282 1 0 0 0 9 0 0 0 0 0 43 1 6 0 0 0 0 24 34 2 0 0 0 3 1 77 14 17 1 24 0 59 0 1 1 17 2 0 9 54 0 6 0 0 0 0 0 8 0 1 0 0 0 0 1 4 15 1 0 3 4 0 0 0 2 0 11 18 2 2 1 0 19 91 0 1 268 53 0 3 0 0 1 0 25 0 46 24 0 0 0 0 15 0 1 18 0 0 0 0 0 1 0 16 0 0 0 0 0 0 2 0 2 160 0 4 1 238 67 10 0 70 40 0 65 46 9 2 192 
