hr total blank BD BF BG BA BB BE BL BM BN BO BH BI BJ BT JM BV BW WS BQ BR BS JE BY BZ RU RW RS LT RE TM TJ RO TK GW GU GT GS GR GQ GP JP GY GG GF GE GD GB GA GN GM GL GI GH OM TN JO WF HR HT HU HK HN HM VE PR PS PW PT KN AF IQ PA PF PG PE PK PH PN PL PM ZM EH EE EG ZA EC IT VN SB ET SO ZW SA ES ER ME MD MG MF MA MC UZ MM ML MO MN MH MK MU MT MW MV MQ MP MS MR IM UG MY MX IL FR AW SH AX SJ FI FJ FK FM FO NI NL NO NA VU NC NE NF NG NZ NP NR NU CK XK CI CH CO CN CM CL CC CA CG CF CD CZ CY CX CR PY CW CV CU SZ SY SX KG KE SS SR KI KH SV KM ST SK KR SI KP KW SN SM SL SC KZ KY SG SE SD DO DM DJ DK DE YE DZ US UY YT UM LB LC LA TV TW TT TR LK LI LV TO TL LU LR LS TH TF TG TD TC LY VA VC AE AD AG VG AI VI IS IR AM AL AO AN AQ AS AR AU AT IO IN TZ AZ IE ID UA QA MZ 
10 3774 0 0 0 2 0 0 11 0 0 1 0 0 0 0 0 0 0 1 0 0 23 0 0 0 0 8 0 1 0 0 0 0 0 0 0 0 1 0 3 0 0 8 0 0 0 1 0 65 0 0 0 0 0 1 0 2 3 0 1 0 2 1 0 0 1 0 0 0 6 0 0 0 0 0 0 1 2 120 0 6 0 0 0 14 2 19 1 16 0 0 0 0 0 0 31 0 0 1 0 0 2 0 1 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 35 8 0 43 0 0 1 0 32 0 0 0 0 0 18 26 0 0 0 0 0 12 2 1 0 0 0 0 0 16 1 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 2 2 0 0 3 6 0 0 0 0 0 5 2860 0 0 0 0 45 35 0 0 78 1 0 0 7 0 0 0 0 0 44 2 0 0 0 0 1 0 1 3 0 0 0 0 0 0 0 7 0 0 0 0 0 1 2 0 0 1 0 0 0 7 10 5 0 25 3 0 9 40 0 0 0 
11 3793 0 0 0 1 0 0 6 0 0 0 3 0 0 0 0 1 0 0 0 0 56 0 0 2 0 12 4 3 1 0 0 0 1 0 0 0 0 0 5 0 0 9 0 0 0 0 0 69 0 0 0 3 0 4 0 0 3 0 1 0 5 1 0 0 0 0 0 0 4 0 0 0 1 0 0 0 2 152 0 2 0 0 0 6 0 20 0 14 3 0 0 0 0 2 40 0 1 0 0 0 0 0 0 3 0 0 0 0 0 0 4 0 0 0 0 0 0 0 1 43 2 5 44 0 0 0 0 28 0 0 0 0 0 11 24 1 0 0 0 0 8 1 0 0 0 0 0 0 27 2 5 1 0 0 22 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 2 0 0 0 2 0 0 0 0 4 0 0 3 9 0 0 0 0 0 8 2791 0 0 0 0 25 28 0 0 107 0 0 0 4 0 0 0 0 0 34 2 0 0 0 0 1 0 0 7 0 0 0 0 0 0 1 4 0 0 0 0 0 2 1 0 0 0 0 0 0 11 16 5 0 21 1 1 1 19 0 1 0 
12 3643 0 1 0 1 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 67 1 0 0 0 5 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 10 0 0 0 1 0 70 0 0 0 0 0 6 0 1 3 0 0 0 4 2 0 0 2 0 0 0 5 0 0 0 0 0 0 2 1 143 0 2 0 0 0 2 4 19 1 16 0 0 0 0 1 2 43 0 0 0 1 0 0 0 0 2 0 0 0 0 1 0 2 0 1 1 0 0 0 0 0 41 6 1 36 0 0 2 0 24 0 0 0 0 0 11 15 1 0 0 0 0 6 0 2 0 0 0 5 0 14 2 1 0 2 0 11 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 5 2 0 6 8 0 0 0 1 0 2 2567 1 0 0 0 17 48 0 0 208 1 0 0 0 0 0 0 0 0 29 1 0 0 0 0 2 0 0 4 0 0 0 0 0 0 0 7 0 0 1 0 0 2 2 0 2 0 0 0 0 5 7 5 0 34 1 0 4 42 1 1 0 
13 3420 0 0 0 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 51 0 0 0 0 6 2 2 0 0 0 0 2 0 0 0 0 0 6 0 1 12 0 0 0 0 0 72 0 0 0 0 0 3 1 2 1 0 1 0 1 1 0 0 2 1 0 0 2 0 0 0 0 0 0 1 5 106 0 5 0 0 0 0 3 25 0 13 1 0 0 0 1 9 53 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 34 7 0 33 0 0 1 0 34 0 0 0 0 0 14 16 0 0 0 0 0 15 0 2 0 0 0 3 1 9 1 0 0 4 0 20 0 0 0 1 1 0 1 2 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 8 2 0 5 5 0 0 0 0 0 3 2430 0 0 0 0 17 32 0 1 174 0 0 0 0 0 0 0 1 1 34 1 0 1 0 0 0 0 0 4 0 0 0 0 0 0 0 4 0 0 0 0 0 2 0 0 1 1 0 0 0 6 8 5 0 19 3 0 3 28 0 2 0 
14 3459 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 2 0 0 59 0 0 1 0 4 2 3 1 0 0 0 1 0 0 0 0 0 3 0 0 15 0 0 0 0 0 58 0 0 0 0 0 5 1 0 2 0 1 0 3 1 0 0 2 0 0 0 2 0 0 0 1 0 0 0 7 90 0 4 0 0 0 4 3 21 2 12 1 0 0 0 0 4 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 1 0 0 0 0 2 33 6 0 37 0 0 2 0 36 0 0 0 0 0 11 29 0 0 0 0 0 5 1 1 0 0 0 2 0 7 4 1 0 0 0 13 0 0 0 0 0 0 10 2 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 1 1 0 3 6 0 0 0 0 0 3 2450 0 0 0 0 36 33 0 0 229 1 0 0 2 0 0 0 0 0 41 4 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 3 0 0 0 0 0 1 1 0 1 0 0 0 0 20 5 2 0 13 4 0 8 18 1 0 0 
15 3222 0 0 0 2 0 0 3 0 0 0 0 0 0 0 0 1 0 0 0 0 57 2 0 1 2 4 0 2 0 0 0 0 2 0 0 0 0 0 2 0 0 4 0 0 0 1 0 74 0 0 0 0 0 4 0 0 6 0 0 0 2 2 0 0 2 0 0 0 2 0 0 0 0 0 0 2 6 64 0 2 0 0 0 2 3 22 2 12 0 0 0 0 0 2 27 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 26 12 0 25 1 0 0 0 40 0 0 0 0 0 10 20 0 0 0 0 0 9 0 0 0 0 0 2 1 7 1 0 0 4 0 13 0 0 0 0 1 0 5 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 5 12 0 0 1 0 0 0 2242 0 1 0 0 16 26 0 0 275 0 0 0 1 0 0 0 1 3 29 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 1 1 0 1 0 0 0 0 26 3 1 0 17 1 2 5 25 0 0 0 
16 3110 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 2 0 1 0 0 52 0 0 0 0 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 56 0 0 0 0 0 4 1 0 2 0 1 1 1 1 0 0 1 1 0 0 3 0 0 0 1 0 0 1 4 37 0 4 0 0 0 4 3 19 1 8 1 0 0 0 2 5 39 0 0 1 0 0 1 0 0 0 0 0 0 0 2 0 5 0 0 0 0 0 0 0 0 30 12 4 18 0 0 1 0 28 0 0 0 0 0 15 23 0 0 0 0 0 10 0 0 0 0 0 2 0 20 1 0 0 1 0 8 0 0 0 2 2 0 3 1 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 1 1 0 3 9 0 0 0 0 0 2 2174 0 0 0 0 17 24 0 0 288 2 0 0 0 0 0 0 0 0 29 6 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 19 0 2 0 22 2 0 3 14 1 0 0 
17 3917 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 2 0 1 0 0 71 0 0 0 1 2 0 3 0 0 0 0 1 0 0 0 0 0 5 0 0 4 0 0 0 0 0 67 0 1 0 0 0 0 1 1 4 0 2 0 6 0 0 0 2 0 0 0 9 0 0 0 0 0 0 1 5 26 0 7 0 0 0 7 3 21 0 15 0 0 0 0 0 5 33 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 5 0 0 0 1 0 0 0 0 17 7 0 45 0 0 1 0 36 0 0 0 0 0 14 30 0 0 0 0 0 6 0 1 0 0 0 0 0 15 12 1 1 1 0 10 0 0 1 0 2 0 3 2 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 3 8 0 0 0 0 0 0 2824 0 1 0 0 16 29 0 1 388 1 0 0 0 0 0 0 0 0 46 1 0 1 0 0 0 0 0 5 0 0 0 0 0 0 0 3 0 1 0 0 0 2 0 0 2 0 0 0 0 11 2 2 0 21 0 1 2 15 1 1 0 
18 4281 0 0 0 1 1 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 64 0 0 0 0 2 0 7 0 0 0 0 0 0 0 1 0 0 3 0 0 1 0 0 0 0 0 60 0 0 0 0 1 4 3 1 8 0 1 0 2 1 1 0 3 0 0 0 11 0 0 0 1 0 0 5 5 18 0 9 0 1 0 5 1 19 2 13 0 0 0 0 0 5 37 0 0 0 0 0 2 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 1 7 17 1 37 1 0 2 0 53 0 0 0 0 0 16 25 0 0 0 0 0 9 2 0 0 0 0 2 0 8 11 0 0 5 0 11 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 2 8 0 0 0 0 0 0 3233 0 1 0 0 18 36 0 0 339 2 0 0 4 0 0 0 2 0 44 2 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 15 0 1 0 0 0 0 1 0 0 0 0 0 0 7 2 5 0 11 6 1 4 4 1 2 0 
19 4301 0 0 0 1 0 0 6 0 0 0 0 0 0 0 0 1 0 2 0 0 60 0 0 1 0 9 0 5 0 0 0 0 1 0 0 0 1 0 2 0 0 0 0 0 0 0 0 97 0 0 0 0 0 2 1 1 3 0 0 0 1 0 0 0 1 0 0 0 11 0 0 1 2 0 0 0 4 9 0 9 0 0 0 0 2 25 1 18 0 0 0 0 1 4 42 0 1 0 0 0 2 0 1 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 8 8 1 39 0 0 3 0 27 0 0 0 0 0 33 30 0 0 0 0 0 7 2 0 0 0 0 3 0 5 4 0 1 0 0 12 0 0 0 3 0 0 11 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 12 0 0 0 0 0 0 3272 0 2 0 0 16 27 0 0 334 0 0 0 1 0 0 0 0 0 40 1 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 1 0 0 0 0 14 1 6 0 7 2 0 8 3 0 1 0 
20 3782 0 0 0 1 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 91 1 0 1 0 2 0 2 0 0 0 0 2 0 0 0 0 0 6 0 0 2 0 0 0 1 1 95 0 0 0 0 0 2 0 0 2 0 0 2 3 0 0 0 2 1 0 0 17 0 0 0 0 0 0 0 6 6 0 5 0 0 0 1 5 29 1 19 0 0 0 0 0 3 48 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 1 0 0 0 1 5 15 1 41 0 0 1 0 17 0 0 0 0 1 24 34 1 0 0 0 0 13 0 0 0 0 0 7 1 6 5 0 1 5 0 14 1 0 0 1 2 0 3 3 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3 0 0 6 5 0 0 0 0 0 1 2697 0 0 0 0 16 30 0 1 345 4 0 0 0 0 0 0 0 0 43 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 8 0 0 0 0 0 1 1 0 0 0 0 0 0 7 4 6 0 7 2 0 10 4 0 0 0 
21 2690 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 1 0 1 1 0 71 0 0 0 0 3 0 4 0 0 0 0 2 0 0 0 1 0 1 0 0 3 0 0 0 0 0 86 0 0 0 0 0 4 0 0 1 0 2 0 4 0 1 0 5 1 0 0 10 0 0 0 1 0 0 1 1 7 0 3 0 1 0 1 6 17 0 13 0 0 0 0 0 0 45 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 2 18 2 41 0 0 0 0 13 0 0 0 0 0 4 24 1 0 0 0 0 9 3 0 0 0 0 6 0 2 7 1 0 8 0 10 0 0 1 1 1 0 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 1 7 0 0 0 0 0 0 1776 0 1 0 0 8 14 0 0 340 1 0 1 1 0 0 0 0 0 23 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 12 8 6 0 2 0 0 6 1 0 1 0 
22 1889 0 0 0 1 1 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 81 1 0 2 0 5 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 5 0 0 0 0 0 55 0 0 0 0 0 1 1 0 1 0 0 0 1 0 0 0 4 0 0 0 2 0 0 0 0 0 0 3 3 8 0 2 0 1 0 0 2 13 0 16 0 0 0 0 1 2 20 0 2 0 0 0 1 0 0 0 0 0 0 0 2 0 6 0 0 2 0 0 0 0 0 4 20 1 28 0 0 0 0 3 0 0 0 0 0 5 19 0 0 0 0 0 9 3 0 0 0 0 5 1 8 5 0 0 5 0 19 0 0 0 0 1 0 7 2 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 1 0 0 3 12 0 0 0 0 0 2 1016 1 2 0 0 27 12 1 1 363 0 0 0 0 1 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 15 6 2 0 1 0 0 3 1 0 0 0 
23 1363 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 1 0 0 0 0 103 2 0 0 0 5 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 4 0 0 0 0 0 44 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 6 0 0 0 0 0 0 1 2 23 0 2 0 0 0 1 0 3 0 4 0 0 0 0 0 0 12 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 17 0 11 1 0 1 0 2 0 0 0 0 0 4 19 0 0 0 0 0 4 2 0 0 0 0 0 0 1 10 2 0 8 0 28 0 0 0 0 0 0 3 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 3 512 0 2 0 0 2 9 0 0 406 7 0 0 0 1 0 0 0 0 11 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 33 8 2 0 0 0 0 1 11 0 0 0 
24 1059 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 113 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 3 1 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 4 0 0 0 2 0 0 0 0 0 0 1 0 30 0 0 0 0 0 0 1 3 1 1 1 0 0 0 0 1 6 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 11 15 0 12 0 0 0 0 3 0 0 0 0 1 0 5 0 0 0 0 0 1 1 0 0 0 0 0 1 0 4 2 0 4 0 21 0 0 1 0 0 0 8 5 0 0 0 0 0 0 0 3 0 1 0 0 0 0 0 0 3 0 0 0 3 0 0 0 0 0 2 266 0 0 0 0 6 6 0 0 386 22 0 0 0 0 0 0 0 0 4 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 36 6 0 0 2 0 0 1 8 0 0 0 
