hr total blank BD BF BG BA BB BE BL BM BN BO BH BI BJ BT JM BV BW WS BQ BR BS JE BY BZ RU RW RS LT RE TM TJ RO TK GW GU GT GS GR GQ GP JP GY GG GF GE GD GB GA GN GM GL GI GH OM TN JO WF HR HT HU HK HN HM VE PR PS PW PT KN AF IQ PA PF PG PE PK PH PN PL PM ZM EH EE EG ZA EC IT VN SB ET SO ZW SA ES ER ME MD MG MF MA MC UZ MM ML MO MN MH MK MU MT MW MV MQ MP MS MR IM UG MY MX IL FR AW SH AX SJ FI FJ FK FM FO NI NL NO NA VU NC NE NF NG NZ NP NR NU CK XK CI CH CO CN CM CL CC CA CG CF CD CZ CY CX CR PY CW CV CU SZ SY SX KG KE SS SR KI KH SV KM ST SK KR SI KP KW SN SM SL SC KZ KY SG SE SD DO DM DJ DK DE YE DZ US UY YT UM LB LC LA TV TW TT TR LK LI LV TO TL LU LR LS TH TF TG TD TC LY VA VC AE AD AG VG AI VI IS IR AM AL AO AN AQ AS AR AU AT IO IN TZ AZ IE ID UA QA MZ 
0 1763 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 113 1 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 6 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 5 0 0 0 0 0 0 1 30 38 0 0 0 0 0 0 4 4 2 1 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 17 5 1 8 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 6 1 15 0 0 0 2 0 0 3 7 0 2 0 60 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 2 0 0 0 0 0 0 2 0 0 170 0 0 0 0 1 0 0 1 0 2 3 0 0 0 0 0 0 0 23 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 11 6 1 0 1109 0 0 0 34 0 0 0 
1 2839 11 4 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 93 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 1 5 0 0 0 0 0 9 0 0 0 0 0 1 1 0 0 0 0 1 0 3 0 0 1 0 0 0 1 0 0 0 0 0 0 0 49 38 0 0 0 0 0 0 5 5 1 1 0 0 0 0 0 3 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 9 1 0 0 0 0 0 23 2 0 3 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 2 2 25 0 0 0 0 0 0 1 10 0 1 0 54 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 1 0 0 185 4 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 27 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 13 10 0 0 2161 1 0 0 35 0 0 0 
2 4763 16 3 0 0 0 0 0 0 0 0 0 1 0 0 1 2 0 1 0 0 98 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 10 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 1 0 0 0 0 0 0 1 1 0 0 0 92 41 0 0 0 0 0 0 2 5 0 0 1 0 0 0 1 3 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 4 0 0 0 0 0 0 60 6 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 33 0 0 0 0 0 0 6 20 0 1 0 112 0 0 0 1 0 0 2 1 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 0 0 165 2 0 0 0 0 0 0 1 1 0 5 0 0 0 0 0 0 0 35 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 14 13 0 0 3898 0 0 2 35 0 1 0 
3 6289 9 11 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 60 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 5 0 0 0 0 0 0 3 0 1 0 0 0 0 3 0 0 4 0 0 0 0 0 0 0 1 0 0 3 87 66 0 0 0 0 0 0 1 12 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 9 0 0 0 0 0 0 69 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 42 0 0 0 0 0 0 2 11 0 2 0 88 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 2 0 0 3 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 174 3 0 0 0 0 0 0 0 1 2 4 0 0 0 0 0 0 0 52 0 0 0 0 2 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0 9 11 0 0 5414 3 0 1 38 0 7 0 
4 7697 22 6 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 40 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 4 0 0 0 0 0 1 1 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 4 1 0 0 1 134 69 0 1 0 0 0 0 2 27 2 1 0 0 0 1 1 20 1 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 13 0 0 0 0 0 0 54 9 0 2 0 0 0 0 0 0 0 0 0 4 2 2 0 0 0 0 0 5 0 38 0 0 0 0 0 1 2 19 1 1 0 111 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 1 0 0 4 1 0 0 0 0 0 7 0 0 0 0 0 0 2 0 1 152 2 0 0 0 0 0 0 0 0 2 11 0 0 0 0 0 0 0 60 0 0 0 0 1 0 0 41 0 0 0 0 0 0 1 0 0 0 0 0 0 10 16 0 0 6688 5 0 0 44 0 9 0 
5 7707 18 16 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 3 0 0 15 0 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 3 0 0 10 0 0 0 0 0 10 0 0 0 0 0 0 6 0 0 0 0 0 0 5 0 0 1 0 0 0 0 0 0 2 1 0 0 0 149 53 0 1 0 0 0 0 0 64 0 1 0 0 0 3 1 23 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 14 0 0 0 0 0 1 37 5 0 0 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0 0 0 4 3 39 0 0 0 0 0 1 0 11 0 2 0 34 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 8 0 1 0 0 0 0 1 0 0 133 0 0 0 0 0 0 0 0 0 5 7 0 0 0 0 0 0 0 57 0 0 0 0 2 0 0 44 0 0 0 0 0 0 0 0 0 0 0 0 0 5 8 0 0 6821 10 0 0 35 0 7 0 
6 8222 8 11 0 0 0 0 2 0 0 1 0 1 0 0 0 0 0 1 0 0 13 0 0 0 0 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9 0 0 0 0 0 12 0 0 0 0 0 2 7 0 1 0 1 0 0 4 0 0 1 0 0 0 0 0 0 1 0 0 0 1 243 66 0 1 0 0 0 2 6 48 0 1 1 0 0 1 0 26 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 12 0 0 0 0 0 1 55 5 1 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 16 1 42 0 0 0 0 0 2 1 13 0 0 0 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 1 0 0 0 0 0 0 0 6 0 0 0 0 0 0 3 1 0 0 0 0 2 2 0 0 100 0 0 0 0 0 0 0 1 0 8 19 0 0 0 0 0 0 0 53 0 0 0 0 1 0 0 71 0 0 0 0 0 0 0 0 0 1 0 0 0 4 15 0 0 7172 9 1 0 48 1 7 0 
7 8221 24 12 0 0 0 0 0 0 0 0 0 4 0 0 0 1 0 2 0 0 10 0 0 1 0 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 18 1 0 0 0 0 3 10 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 274 69 0 0 0 0 0 0 1 58 0 3 1 0 0 0 2 38 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 13 0 0 0 0 0 1 58 2 0 9 0 0 0 0 2 0 0 0 0 0 3 2 2 0 0 0 0 13 2 44 0 0 0 0 0 0 1 24 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 1 0 0 6 1 0 0 0 0 0 8 2 1 0 0 0 3 1 0 0 74 2 0 0 3 0 0 0 0 0 11 14 0 0 0 0 0 0 0 73 0 0 0 0 0 0 0 51 1 0 0 0 0 0 1 0 0 0 0 0 0 1 10 0 0 7140 7 0 0 50 0 7 0 
8 8040 27 9 0 1 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 11 0 0 0 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 28 1 0 0 0 0 6 8 0 0 0 0 0 0 13 0 0 0 0 0 0 1 0 0 1 1 0 0 0 283 73 0 0 0 0 0 0 6 85 0 5 0 0 0 0 3 47 2 0 0 0 0 0 1 0 1 0 0 0 2 0 0 0 0 0 11 0 0 0 0 0 4 53 0 1 4 0 0 0 0 1 0 0 0 0 0 2 5 2 0 0 0 0 10 5 51 0 0 0 1 0 1 0 12 0 1 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 8 2 0 0 0 0 3 9 0 0 41 0 0 0 0 0 0 0 0 0 7 18 0 0 0 0 0 0 0 105 0 0 0 0 0 0 0 39 0 0 0 0 0 0 1 0 1 0 0 0 0 0 15 0 0 6885 7 0 4 46 0 6 0 
9 7547 34 17 0 1 0 0 1 0 0 0 0 4 0 0 0 0 0 0 0 0 16 0 0 0 0 6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 38 0 0 0 0 0 6 6 0 2 0 1 0 0 3 0 0 0 0 0 0 3 0 0 1 0 0 0 2 364 83 0 1 0 0 0 0 4 64 0 8 1 0 0 0 0 26 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 2 54 1 1 7 0 0 0 0 5 0 0 0 0 0 3 8 0 0 0 0 0 22 7 53 0 0 0 2 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 1 0 0 7 1 0 0 0 0 0 4 0 1 0 0 0 0 3 0 0 33 0 0 0 2 0 0 0 3 0 10 14 0 0 0 0 0 0 0 86 0 0 0 0 0 0 0 46 0 0 0 0 0 1 2 0 0 0 0 0 0 0 18 0 0 6330 12 1 4 45 4 6 0 
