hr total blank BD BF BG BA BB BE BL BM BN BO BH BI BJ BT JM BV BW WS BQ BR BS JE BY BZ RU RW RS LT RE TM TJ RO TK GW GU GT GS GR GQ GP JP GY GG GF GE GD GB GA GN GM GL GI GH OM TN JO WF HR HT HU HK HN HM VE PR PS PW PT KN AF IQ PA PF PG PE PK PH PN PL PM ZM EH EE EG ZA EC IT VN SB ET SO ZW SA ES ER ME MD MG MF MA MC UZ MM ML MO MN MH MK MU MT MW MV MQ MP MS MR IM UG MY MX IL FR AW SH AX SJ FI FJ FK FM FO NI NL NO NA VU NC NE NF NG NZ NP NR NU CK XK CI CH CO CN CM CL CC CA CG CF CD CZ CY CX CR PY CW CV CU SZ SY SX KG KE SS SR KI KH SV KM ST SK KR SI KP KW SN SM SL SC KZ KY SG SE SD DO DM DJ DK DE YE DZ US UY YT UM LB LC LA TV TW TT TR LK LI LV TO TL LU LR LS TH TF TG TD TC LY VA VC AE AD AG VG AI VI IS IR AM AL AO AN AQ AS AR AU AT IO IN TZ AZ IE ID UA QA MZ 
0 2332 0 0 0 0 0 2 2 0 0 0 1 0 0 0 0 1 0 0 0 0 488 1 0 0 0 5 0 4 0 0 0 0 0 0 0 0 3 0 1 0 0 19 0 0 0 0 2 37 0 0 0 0 0 5 0 0 0 0 1 2 0 1 2 0 21 0 0 0 3 0 0 0 7 1 0 20 5 127 0 1 0 0 0 3 9 30 5 5 4 0 0 0 0 5 24 0 1 0 0 0 0 0 0 1 0 0 2 0 2 0 0 0 2 1 0 0 0 0 0 45 51 0 34 1 0 0 0 3 0 0 0 0 4 4 2 1 0 0 0 0 17 7 1 0 0 0 4 2 5 15 1 1 17 0 32 0 0 0 1 0 0 2 38 0 1 0 0 0 0 0 3 0 0 0 0 0 0 0 0 8 0 0 1 18 0 0 0 0 0 13 3 0 5 0 0 0 6 0 0 757 8 0 0 1 1 0 0 3 0 18 8 0 1 0 0 0 0 0 130 0 0 1 0 1 0 1 5 0 0 0 0 0 0 0 0 1 0 0 0 0 60 14 3 0 31 4 0 5 62 0 1 0 
1 2248 0 1 0 1 0 0 2 0 1 0 0 0 0 0 0 3 0 0 0 0 404 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 3 23 0 0 0 1 2 27 0 0 0 0 0 1 0 0 0 0 0 3 0 3 0 0 16 0 0 0 6 0 0 1 4 0 0 8 1 125 0 2 0 0 0 2 12 28 5 6 0 0 0 0 0 2 7 0 0 0 0 0 2 0 1 1 0 0 6 0 0 0 0 0 5 1 1 0 0 0 0 50 59 1 11 3 0 0 0 2 0 0 0 0 3 2 0 0 0 0 0 0 12 1 4 0 0 0 2 0 4 15 2 1 11 0 37 0 0 1 0 0 0 5 13 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 8 0 0 1 11 0 0 0 0 0 6 0 0 5 0 0 0 7 0 0 794 14 0 0 0 0 0 0 5 0 9 10 0 0 0 0 0 0 0 149 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 2 0 0 0 71 11 3 0 82 5 0 4 65 1 0 0 
2 2553 1 2 0 1 0 1 6 0 0 2 1 0 0 0 0 6 0 0 0 0 398 1 0 0 1 2 0 1 0 1 0 0 0 0 0 1 2 0 0 0 0 36 0 0 0 0 0 14 0 1 0 0 0 2 2 0 0 0 0 1 0 5 3 0 27 0 0 0 3 0 0 0 8 0 0 15 9 146 0 0 0 0 0 1 3 33 3 4 3 0 0 0 0 3 9 0 0 0 0 0 0 0 0 0 1 0 5 0 0 0 0 0 4 0 1 0 0 0 0 75 92 0 3 1 0 0 0 3 0 0 0 0 3 1 0 0 0 0 0 0 11 4 3 0 0 0 0 0 2 22 5 0 13 0 45 0 0 0 0 0 0 7 8 0 0 0 0 0 0 0 28 0 0 0 0 1 0 0 0 10 0 0 2 2 0 0 0 0 0 13 1 0 6 0 0 0 4 0 0 867 15 0 0 0 0 0 0 1 0 14 29 0 2 0 0 0 0 0 128 0 0 0 0 0 0 0 5 0 1 0 0 0 0 0 0 0 1 0 0 0 86 19 1 0 160 1 1 3 69 1 1 0 
3 2475 1 2 0 0 0 0 2 0 0 1 0 0 0 0 0 2 0 1 0 0 255 1 0 0 0 2 0 0 0 0 0 0 1 0 0 0 5 0 0 0 0 51 0 0 0 0 0 10 0 0 0 0 0 1 0 0 0 0 1 0 0 5 1 0 16 0 0 0 1 0 0 1 9 0 0 6 9 179 0 1 0 0 0 7 6 36 3 3 1 0 0 0 1 6 7 0 0 0 0 0 0 0 0 1 0 0 4 0 0 0 0 0 19 0 0 0 0 0 0 88 60 0 7 3 0 0 0 11 0 0 0 0 3 2 0 1 0 0 0 0 9 6 5 0 0 0 0 0 4 25 3 0 14 0 33 0 0 0 1 0 0 5 4 0 0 1 0 0 0 0 44 0 0 0 1 1 0 0 0 11 0 0 5 3 0 0 0 0 0 17 1 0 4 0 0 0 1 0 0 803 7 0 0 0 0 0 0 2 1 6 20 0 3 0 0 0 0 0 176 0 0 0 0 0 0 0 7 0 0 0 0 0 1 0 0 0 0 0 0 1 63 16 4 0 241 3 0 0 75 1 3 0 
4 2792 1 5 0 0 2 0 3 0 0 1 0 1 0 0 1 5 0 1 0 0 193 1 0 0 0 5 0 2 0 0 0 0 1 2 0 0 3 0 0 0 0 50 0 0 1 0 0 9 0 0 0 0 0 1 2 0 0 0 1 0 0 11 0 0 13 0 0 0 1 0 0 0 3 0 0 12 24 201 0 2 0 0 0 15 3 80 4 5 3 0 0 0 4 8 3 0 0 0 0 0 1 0 0 0 0 0 6 0 0 0 0 0 13 1 1 0 0 0 0 120 76 1 12 0 0 0 0 13 0 0 0 0 2 5 1 1 0 0 0 0 16 5 2 0 0 0 3 1 3 17 6 0 7 0 30 0 0 0 1 2 0 4 1 0 0 0 0 0 0 0 31 0 0 0 1 2 0 0 0 9 0 0 11 5 0 0 0 0 0 18 3 0 0 0 0 0 4 0 0 779 8 0 0 1 0 4 0 1 0 23 14 0 2 0 0 1 0 0 260 0 0 0 0 0 0 0 9 0 1 0 0 0 0 0 0 1 0 0 0 0 56 18 3 0 365 13 1 0 92 0 1 1 
5 2606 2 4 0 1 0 0 4 0 0 1 0 1 0 0 0 2 0 6 0 0 90 0 0 0 0 8 0 1 0 0 0 0 1 0 0 0 3 0 0 0 0 47 0 0 0 0 0 11 0 0 0 0 0 1 2 0 0 0 1 0 1 6 0 0 4 1 0 0 1 0 0 0 3 2 0 4 18 190 0 7 0 0 0 28 4 99 1 15 0 0 1 0 1 7 12 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 26 0 0 0 0 0 1 127 34 4 19 0 0 0 0 24 0 0 0 0 3 8 1 2 0 0 0 0 17 6 3 0 0 0 0 0 1 8 5 0 6 0 25 1 0 0 2 1 0 4 0 0 0 0 0 0 0 0 39 0 0 0 1 0 0 0 0 20 0 0 6 13 0 0 0 0 0 15 4 0 2 0 0 1 9 0 0 489 5 0 0 1 0 1 0 1 0 35 30 0 4 0 0 0 0 0 354 0 0 0 0 1 0 0 21 0 0 0 0 0 2 2 0 0 0 0 1 1 28 22 3 0 396 12 2 1 146 1 5 0 
6 2746 1 6 0 0 0 0 5 0 0 3 1 1 0 0 0 2 0 9 0 0 66 0 0 2 0 15 0 2 0 0 0 0 2 0 0 0 6 0 0 0 0 45 0 0 0 0 0 35 0 0 0 0 0 6 3 0 0 0 0 0 1 3 0 0 5 0 0 0 1 0 0 0 1 2 1 3 25 193 0 6 0 3 0 27 12 138 1 20 1 0 1 4 1 9 21 0 0 1 1 0 0 0 0 1 0 0 5 0 0 0 0 0 38 0 0 0 0 0 2 136 30 3 20 1 0 0 0 36 0 0 0 0 2 11 2 2 0 0 0 0 33 6 3 0 0 0 7 0 5 8 2 1 3 0 15 0 1 0 1 3 0 7 0 0 0 0 0 0 0 0 32 0 0 0 0 0 0 0 0 18 2 0 5 9 0 0 0 1 0 20 6 2 0 0 0 0 11 0 2 395 2 0 0 1 0 0 0 2 0 69 31 0 1 0 0 0 0 1 381 0 0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 2 0 0 0 0 18 40 2 0 408 12 1 1 147 1 4 0 
7 2707 1 13 0 3 1 0 9 0 0 3 0 4 0 0 0 1 0 11 1 0 39 0 0 0 0 6 3 9 0 1 0 1 1 0 0 0 3 0 5 0 0 50 0 0 0 0 0 57 0 0 0 0 0 3 10 1 0 0 1 0 1 5 2 0 3 3 0 0 3 0 0 0 2 0 0 2 42 217 0 6 0 2 0 21 6 151 0 33 0 0 1 0 1 10 20 0 0 0 0 0 1 0 0 1 0 1 4 0 0 0 0 1 34 0 0 0 0 0 1 142 13 4 40 1 0 0 0 33 0 0 0 0 1 23 2 1 0 0 0 0 41 7 6 0 0 0 16 1 7 3 2 0 5 0 8 0 0 0 0 0 0 2 1 0 0 0 1 0 0 0 55 0 0 0 2 0 0 0 0 16 1 0 11 3 0 0 0 0 0 17 11 3 0 0 0 1 12 0 1 275 1 0 0 8 0 0 0 2 0 66 31 0 3 1 0 0 0 0 373 0 0 0 0 0 0 0 28 1 0 0 0 0 0 2 0 6 0 0 0 0 22 18 4 0 379 28 1 5 131 2 2 0 
8 3030 0 13 0 2 2 0 12 0 0 0 0 4 0 0 0 1 0 7 0 0 91 1 0 0 0 12 0 5 3 0 0 0 3 0 0 0 3 0 5 0 0 79 0 0 0 2 0 85 0 0 0 0 0 13 3 1 1 0 1 0 0 14 0 0 2 5 0 0 5 0 1 0 3 0 0 1 50 249 0 9 0 0 0 37 11 139 1 32 6 0 0 5 8 2 46 0 2 0 0 0 1 0 0 1 0 1 3 0 5 0 2 1 34 0 1 0 0 0 4 136 10 2 60 0 0 0 0 59 0 0 0 0 0 23 4 7 0 0 0 0 58 13 6 0 0 0 21 0 11 3 6 2 3 0 12 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 70 0 0 0 3 0 0 0 0 17 2 0 10 6 0 0 1 2 0 10 7 2 0 0 0 2 25 0 1 216 0 0 0 5 0 0 0 3 0 80 32 0 4 0 1 1 0 1 369 0 0 0 0 0 1 0 16 0 0 0 0 0 0 0 0 14 1 0 1 0 6 29 5 0 427 16 3 7 137 2 4 1 
9 3262 1 12 0 1 0 0 15 0 0 1 0 2 0 0 0 1 0 4 0 0 119 0 0 0 0 11 0 10 0 1 0 0 2 0 0 2 3 0 2 0 0 60 0 0 0 1 0 112 0 0 0 0 0 8 5 1 1 0 1 0 1 6 0 0 4 4 0 0 8 0 0 0 1 0 0 4 57 278 0 4 0 1 0 33 14 164 0 42 5 0 0 2 1 7 58 0 0 0 0 0 1 0 0 0 0 0 4 0 1 1 1 0 32 0 0 0 0 0 4 172 7 7 57 0 0 0 0 33 0 0 0 0 0 26 3 2 0 0 0 0 59 5 7 0 0 0 25 0 12 1 6 3 3 0 6 0 1 0 2 1 0 0 2 0 0 0 1 0 0 0 60 0 0 0 0 0 0 0 1 12 2 0 18 1 0 0 0 1 0 17 14 2 0 0 0 1 19 0 1 171 2 0 0 7 0 0 0 6 0 97 43 0 7 1 0 0 0 0 445 0 0 0 0 0 0 0 28 0 0 0 0 0 0 2 1 14 0 0 1 0 17 28 6 0 484 26 1 17 117 6 4 1 
