hr total blank BD BF BG BA BB BE BL BM BN BO BH BI BJ BT JM BV BW WS BQ BR BS JE BY BZ RU RW RS LT RE TM TJ RO TK GW GU GT GS GR GQ GP JP GY GG GF GE GD GB GA GN GM GL GI GH OM TN JO WF HR HT HU HK HN HM VE PR PS PW PT KN AF IQ PA PF PG PE PK PH PN PL PM ZM EH EE EG ZA EC IT VN SB ET SO ZW SA ES ER ME MD MG MF MA MC UZ MM ML MO MN MH MK MU MT MW MV MQ MP MS MR IM UG MY MX IL FR AW SH AX SJ FI FJ FK FM FO NI NL NO NA VU NC NE NF NG NZ NP NR NU CK XK CI CH CO CN CM CL CC CA CG CF CD CZ CY CX CR PY CW CV CU SZ SY SX KG KE SS SR KI KH SV KM ST SK KR SI KP KW SN SM SL SC KZ KY SG SE SD DO DM DJ DK DE YE DZ US UY YT UM LB LC LA TV TW TT TR LK LI LV TO TL LU LR LS TH TF TG TD TC LY VA VC AE AD AG VG AI VI IS IR AM AL AO AN AQ AS AR AU AT IO IN TZ AZ IE ID UA QA MZ 
0 604 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 215 0 0 0 0 3 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 8 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 6 0 0 0 3 0 0 0 1 0 0 2 1 19 0 4 0 0 0 0 4 3 2 1 0 0 0 0 0 0 15 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 11 0 10 0 0 0 0 1 0 0 0 0 0 1 3 0 0 0 0 0 3 2 0 0 0 0 1 0 0 2 0 0 3 0 11 0 0 0 48 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 6 0 0 0 0 0 0 0 0 1 0 0 0 10 0 0 132 3 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 34 2 0 0 0 0 0 0 6 0 0 0 
1 602 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 202 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 6 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 3 0 0 0 3 0 0 0 3 0 0 3 1 18 0 3 0 0 0 0 2 2 1 2 0 0 0 0 0 0 18 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 7 16 0 6 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 5 1 1 0 0 0 0 0 1 2 0 0 8 0 11 0 0 0 48 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 4 0 0 144 4 0 0 1 0 0 0 3 0 3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 22 3 0 0 4 1 0 1 3 2 0 0 
2 532 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 173 0 0 0 0 9 0 1 0 0 0 0 0 0 0 0 3 0 0 0 0 2 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 1 0 0 3 2 26 0 0 0 0 0 0 1 2 1 0 0 0 0 0 0 0 15 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 5 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 9 0 0 1 0 12 0 0 0 25 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 2 0 0 144 3 0 0 0 0 0 0 0 0 6 2 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 6 0 0 0 9 1 0 0 
3 546 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 131 0 0 0 0 13 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 27 0 2 0 0 0 0 2 3 0 2 0 0 0 0 0 3 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 9 18 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 3 1 0 0 0 0 0 0 0 4 1 0 1 0 6 0 0 0 55 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 2 1 0 0 1 0 0 0 1 0 2 0 0 2 0 0 0 2 0 0 151 1 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 27 4 0 0 12 1 0 2 10 1 0 0 
4 609 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 91 0 0 2 0 14 0 7 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 1 0 25 0 2 0 0 0 0 2 12 5 4 0 0 0 0 1 1 16 0 0 0 0 0 0 0 0 1 0 2 0 0 1 0 0 0 2 0 0 0 0 0 0 7 14 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 5 2 0 2 0 6 0 0 0 148 1 0 1 0 0 0 0 0 0 0 1 2 0 0 0 0 1 0 0 2 0 0 0 3 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 139 2 0 0 0 0 0 0 2 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 13 3 0 0 7 0 0 0 17 17 0 1 
5 711 0 0 0 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 50 0 0 2 0 22 0 5 0 0 0 0 0 0 0 0 0 0 3 0 0 2 0 0 0 1 0 3 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 1 0 0 0 0 3 42 0 3 0 0 0 0 1 19 1 3 0 0 0 0 0 1 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 10 15 0 4 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 4 1 1 0 0 0 1 0 0 6 2 0 0 0 2 0 0 0 260 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 4 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 6 0 0 106 4 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 5 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 9 2 0 0 24 0 0 0 23 8 0 0 
6 900 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 36 0 0 1 0 24 0 8 0 0 0 0 0 0 0 0 0 0 2 0 0 6 0 0 0 1 0 0 0 0 0 0 0 1 0 1 1 0 2 0 0 0 1 0 0 0 0 0 1 0 0 1 1 0 0 1 1 38 0 5 0 0 0 1 4 12 0 7 1 0 0 0 1 1 25 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 17 9 0 5 0 0 0 0 2 0 0 0 0 0 3 0 0 0 0 0 0 6 2 0 0 0 0 0 0 1 7 0 0 5 0 3 0 0 0 484 0 0 1 0 0 1 0 0 0 0 0 2 0 0 0 0 1 0 0 3 0 2 0 0 1 0 0 0 0 0 2 2 0 1 0 0 0 9 0 0 75 0 0 0 0 1 0 0 0 0 4 1 0 1 0 0 0 0 0 4 0 0 0 0 0 0 0 3 0 1 0 0 0 0 0 0 0 0 0 0 0 4 4 0 0 21 1 0 0 10 8 0 0 
7 1074 0 0 0 5 2 0 4 0 0 0 0 0 0 0 0 1 0 1 0 0 22 0 0 1 0 23 0 10 0 0 0 0 1 0 0 0 0 0 1 0 0 4 0 0 0 0 0 14 0 0 0 0 0 2 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 4 22 0 6 0 1 0 0 4 19 0 15 2 0 0 0 0 0 27 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 18 1 0 16 0 0 0 0 5 0 0 0 0 0 1 1 0 0 0 0 0 5 1 0 0 0 0 1 3 1 2 0 0 1 0 0 0 0 0 647 1 0 1 1 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 11 1 3 0 2 0 0 0 0 1 0 0 2 0 0 0 0 3 9 0 0 52 0 0 0 0 0 1 0 2 0 12 4 0 1 0 0 0 0 0 16 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 4 1 3 0 16 0 0 1 16 4 0 0 
8 1323 0 1 0 1 3 0 3 0 0 0 0 0 0 0 0 0 0 1 0 0 42 0 0 7 0 45 0 16 0 0 0 0 0 0 0 0 0 0 1 0 0 3 0 0 0 0 0 26 0 0 0 0 0 1 1 1 0 0 4 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 8 44 0 11 0 0 0 1 6 22 0 14 0 0 0 0 0 1 35 0 1 0 0 0 0 0 2 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 19 2 0 18 0 0 0 0 2 0 0 0 0 1 3 1 0 0 0 0 0 8 5 0 0 0 0 2 0 0 2 1 0 0 0 4 0 0 0 776 1 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 16 1 5 0 2 0 0 0 0 3 0 1 1 0 1 0 0 0 12 0 0 38 0 0 0 1 0 0 0 0 0 5 2 0 1 0 0 0 0 0 4 0 0 0 0 2 0 0 4 0 0 0 0 0 3 2 0 0 0 0 0 0 1 1 5 0 27 1 0 2 14 11 3 1 
9 1392 0 0 0 0 6 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 43 0 0 5 0 46 0 11 0 0 0 0 1 0 0 0 0 0 5 0 0 5 0 0 0 0 0 33 0 0 0 0 0 0 0 0 0 0 4 0 4 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 2 30 0 7 0 0 0 0 0 27 0 16 0 0 0 0 0 0 40 0 1 1 0 0 3 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 18 1 1 23 0 0 0 0 0 0 0 0 0 0 5 1 1 0 0 0 0 5 3 1 0 0 0 4 0 5 6 1 0 1 0 2 0 0 0 815 1 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 8 3 2 0 2 0 0 0 0 2 0 1 4 1 0 0 0 3 19 0 0 25 0 0 0 0 0 0 0 0 0 19 3 0 0 0 0 1 0 1 5 0 0 0 0 0 1 0 2 0 0 0 0 0 6 0 0 0 0 0 0 1 3 3 7 0 38 0 0 2 20 11 0 1 
