hr total blank BD BF BG BA BB BE BL BM BN BO BH BI BJ BT JM BV BW WS BQ BR BS JE BY BZ RU RW RS LT RE TM TJ RO TK GW GU GT GS GR GQ GP JP GY GG GF GE GD GB GA GN GM GL GI GH OM TN JO WF HR HT HU HK HN HM VE PR PS PW PT KN AF IQ PA PF PG PE PK PH PN PL PM ZM EH EE EG ZA EC IT VN SB ET SO ZW SA ES ER ME MD MG MF MA MC UZ MM ML MO MN MH MK MU MT MW MV MQ MP MS MR IM UG MY MX IL FR AW SH AX SJ FI FJ FK FM FO NI NL NO NA VU NC NE NF NG NZ NP NR NU CK XK CI CH CO CN CM CL CC CA CG CF CD CZ CY CX CR PY CW CV CU SZ SY SX KG KE SS SR KI KH SV KM ST SK KR SI KP KW SN SM SL SC KZ KY SG SE SD DO DM DJ DK DE YE DZ US UY YT UM LB LC LA TV TW TT TR LK LI LV TO TL LU LR LS TH TF TG TD TC LY VA VC AE AD AG VG AI VI IS IR AM AL AO AN AQ AS AR AU AT IO IN TZ AZ IE ID UA QA MZ 
10 46573 2 3 14 6 9 0 987 0 0 0 3 2 8 28 0 0 0 1 0 0 290 1 0 1 0 21 10 4 2 119 0 0 12 0 0 1 0 0 57 0 65 116 0 0 45 2 0 713 37 25 0 5 0 13 6 90 2 0 1 21 6 7 0 0 13 0 0 0 181 0 1 4 1 12 0 3 13 238 0 38 0 1 0 4 31 94 3 245 24 0 1 0 2 11 500 0 0 1 27 0 213 29 0 3 27 0 1 0 0 8 4 5 0 47 0 0 8 0 1 84 16 24 37165 0 0 0 0 9 0 0 0 0 0 112 10 3 0 10 13 0 46 4 4 0 0 0 2 312 424 23 38 446 11 0 498 56 5 91 31 8 0 4 4 0 7 0 0 1 0 0 23 0 0 0 6 0 3 0 2 42 5 1 9 213 0 0 4 1 0 20 24 9 5 0 1 15 179 0 161 723 4 9 0 22 1 1 0 14 2 55 16 0 6 0 0 105 0 0 46 0 28 2 0 1 3 0 47 16 0 0 0 0 10 2 5 0 3 0 3 0 52 104 22 0 132 64 1 49 104 3 10 2 
11 43232 2 2 10 4 2 0 956 0 0 0 0 2 8 36 0 2 0 1 0 0 378 1 0 1 0 31 9 3 3 90 0 0 9 0 0 2 2 0 46 0 128 132 0 0 38 1 0 765 20 39 0 0 0 21 6 72 11 0 1 64 10 9 0 0 12 1 0 0 117 0 1 3 1 2 1 6 14 281 0 19 7 2 0 2 19 92 0 246 10 1 2 0 1 12 457 0 2 0 24 0 187 47 1 3 35 1 1 0 0 15 5 0 2 104 1 0 12 0 2 88 27 32 33332 2 0 0 0 9 0 0 0 0 0 93 15 6 0 7 9 0 44 6 3 0 0 0 1 347 480 39 28 374 23 0 735 50 2 107 42 5 0 3 6 0 2 3 0 0 0 0 30 0 0 0 9 0 6 0 0 49 6 0 5 191 0 0 4 3 0 18 22 3 11 0 2 15 179 0 176 763 4 2 0 19 1 0 0 11 3 51 7 0 1 0 0 69 0 0 67 0 35 8 0 3 0 0 52 7 0 0 0 0 9 1 3 1 2 0 4 0 55 103 17 0 135 69 0 69 107 5 9 1 
12 37262 3 1 10 3 2 1 821 0 0 2 2 1 7 28 0 4 0 2 0 0 419 3 0 0 0 20 10 4 1 97 0 0 6 0 0 0 6 0 32 0 138 122 0 0 58 3 0 575 12 29 0 1 1 15 2 36 2 0 2 39 7 9 0 0 20 0 0 0 105 0 0 4 1 1 0 9 8 263 0 26 1 2 0 1 26 64 4 207 23 0 0 0 1 6 468 0 0 1 13 0 244 39 1 2 26 2 2 0 0 2 14 0 1 145 1 0 7 0 2 98 49 34 27777 0 0 0 0 13 0 0 0 0 2 89 23 2 0 6 9 0 45 8 6 0 0 0 1 316 315 47 36 291 23 0 1045 45 8 63 17 4 0 2 7 0 4 1 1 5 0 1 19 0 1 0 5 1 1 0 1 50 4 0 11 202 0 2 2 1 0 14 22 2 10 0 0 21 163 0 114 940 7 2 0 17 0 1 0 10 1 49 7 0 0 0 0 83 0 0 60 0 18 4 0 4 0 0 35 6 1 0 0 1 12 0 1 0 0 0 8 1 52 59 7 0 93 63 1 74 89 5 13 3 
13 33382 3 4 8 1 4 1 765 0 0 2 3 2 7 24 0 3 0 4 0 0 517 1 0 0 0 25 6 0 1 80 0 0 14 0 0 0 4 0 16 0 175 123 1 0 34 6 0 545 6 23 0 0 0 9 2 64 4 0 2 48 11 11 0 0 10 0 0 0 109 0 2 0 1 1 0 22 16 263 0 14 0 0 0 0 15 78 5 186 41 0 0 2 1 12 436 1 0 1 9 0 152 17 0 6 24 0 1 0 0 6 12 0 2 166 0 0 1 0 1 93 77 16 23957 0 0 0 0 13 1 0 0 0 2 103 11 3 0 3 7 0 50 3 3 0 0 0 1 292 256 40 44 273 25 0 1196 37 6 53 11 2 0 6 7 0 6 2 1 2 0 0 16 0 0 0 5 1 5 0 3 44 2 0 17 165 1 0 0 2 0 11 15 7 16 0 0 6 159 0 111 1082 6 0 0 12 0 1 0 5 1 54 21 0 5 0 0 49 1 1 56 0 26 5 1 3 0 0 37 5 3 1 0 0 3 0 2 0 2 0 5 0 91 52 8 0 96 62 0 55 74 4 11 1 
14 32264 3 1 6 2 0 2 674 0 0 0 1 3 11 25 0 4 0 2 0 0 556 1 0 0 0 23 3 6 0 100 0 0 8 0 0 1 5 0 36 1 193 82 0 0 46 0 0 603 12 18 0 1 0 14 3 66 3 0 2 35 8 7 1 0 16 2 0 0 108 0 0 0 2 1 0 20 42 207 0 19 0 1 0 3 18 68 11 181 22 0 0 0 1 12 379 0 0 0 14 0 127 14 0 2 26 1 1 0 0 15 13 1 2 157 0 0 1 0 1 86 75 27 22961 0 0 0 0 7 3 0 0 0 4 81 6 3 0 0 13 0 44 1 3 0 0 0 3 295 301 37 24 248 36 0 1187 23 1 62 13 2 0 6 4 0 5 1 0 3 0 1 26 0 0 0 4 3 3 0 1 41 4 0 10 183 1 0 4 0 0 15 19 3 16 0 0 8 158 0 79 1107 10 3 0 12 0 2 0 25 0 70 22 0 3 0 0 51 0 0 58 0 14 7 0 3 2 0 39 4 2 0 0 0 6 3 4 3 3 0 4 0 99 28 18 0 87 46 2 56 83 3 9 1 
15 31548 2 1 7 2 2 1 683 0 0 0 2 3 4 23 1 0 0 1 0 0 543 0 0 0 0 22 4 4 2 93 0 1 6 0 0 0 6 0 60 0 214 89 0 0 56 3 0 426 9 18 0 4 2 14 4 76 11 0 2 40 3 9 2 0 21 2 0 0 90 0 0 13 7 3 0 14 13 146 0 25 1 0 0 0 12 66 2 175 14 0 0 0 1 19 335 0 0 0 20 0 207 17 0 1 34 0 0 0 0 6 5 2 3 163 0 0 2 0 0 77 96 16 22622 1 0 0 0 12 0 0 0 0 3 85 5 2 0 1 19 0 30 3 2 0 0 0 1 191 329 61 24 214 43 0 1121 52 3 87 31 2 0 10 8 0 4 2 1 3 0 0 15 0 0 0 0 2 3 0 2 32 10 1 11 178 0 0 4 0 1 11 22 5 9 2 2 9 119 0 70 1152 9 2 0 14 0 3 0 11 0 72 14 0 2 0 0 48 0 0 51 0 10 5 0 1 2 0 40 13 0 0 0 0 2 0 5 1 1 0 5 0 117 12 4 0 77 49 0 50 84 2 9 0 
16 32833 1 2 3 1 1 0 680 0 0 2 3 3 4 22 0 0 0 3 0 0 444 1 0 0 0 24 6 4 0 89 0 0 5 0 0 0 4 0 35 0 140 35 0 0 45 2 0 461 10 24 0 0 1 8 2 54 19 0 3 30 5 4 2 0 13 0 0 0 56 0 0 15 4 12 0 4 11 119 0 22 0 0 0 1 12 60 6 215 4 0 2 0 0 4 352 0 0 3 15 3 143 33 0 0 22 0 0 0 3 5 12 0 1 189 0 0 1 1 0 46 89 12 24586 1 0 0 0 9 0 0 0 0 2 82 8 1 0 1 4 0 15 1 2 0 0 0 2 187 282 49 18 216 31 0 1137 19 3 49 16 3 0 10 7 0 6 3 0 2 0 0 7 0 11 0 7 1 5 0 0 30 4 1 8 117 0 0 3 0 0 11 14 2 13 0 0 7 131 1 115 1138 8 5 0 15 0 1 0 8 1 68 11 0 2 0 0 50 0 0 34 0 20 10 0 1 5 0 37 8 0 0 0 0 11 1 4 4 1 0 1 0 82 14 11 0 91 35 3 59 44 4 9 0 
17 40339 2 5 10 4 7 0 996 0 0 0 1 1 3 33 0 5 0 0 0 0 500 1 0 2 0 25 5 6 1 108 0 0 9 0 0 0 4 0 19 0 172 43 0 0 41 2 0 560 18 19 0 1 0 10 4 93 12 0 6 44 9 1 2 0 17 0 0 0 95 0 0 9 10 8 0 12 16 68 0 25 0 0 0 0 15 68 10 283 13 0 0 0 0 12 420 0 0 2 23 3 178 25 0 0 14 0 0 0 0 13 5 0 2 182 0 0 2 0 0 54 111 13 30288 0 0 0 0 17 1 0 0 0 3 105 9 1 0 1 4 0 34 6 2 0 0 0 2 254 320 52 16 334 26 0 1293 32 3 62 18 6 0 16 5 0 5 1 0 0 0 0 10 0 10 0 3 2 4 0 0 22 7 1 8 171 0 0 7 1 0 2 15 5 17 1 0 12 144 0 157 1482 6 3 0 25 0 4 0 4 3 109 5 0 2 1 0 43 0 0 23 0 10 5 1 0 2 0 60 2 1 0 0 0 4 1 1 0 1 0 3 0 119 10 10 0 80 55 2 47 34 2 5 3 
18 43377 3 4 7 3 4 2 963 1 0 1 0 8 0 34 0 5 0 3 0 0 564 3 0 2 0 32 6 3 5 106 0 0 5 0 0 0 5 0 47 1 165 26 0 0 39 3 0 675 21 26 0 0 0 20 1 62 17 0 2 36 12 1 2 0 13 0 0 0 150 3 2 8 7 8 0 16 12 38 0 37 2 0 0 2 30 78 7 275 6 0 2 1 0 11 456 0 0 0 24 2 208 25 0 1 21 0 1 0 1 18 14 1 2 159 0 0 3 0 4 46 111 20 32799 1 0 0 0 12 0 0 0 0 2 102 8 0 0 4 12 0 38 16 0 0 0 0 3 349 378 55 10 385 29 0 1311 37 2 63 22 7 0 21 5 0 6 2 0 0 0 0 18 0 2 0 1 3 5 0 2 10 6 2 14 159 0 0 12 1 0 2 28 1 18 0 0 10 128 0 131 1501 15 1 1 24 0 2 0 6 2 90 9 0 2 0 0 52 0 0 20 1 14 5 0 1 1 0 63 7 0 0 0 0 7 4 16 5 2 0 6 0 120 27 10 0 81 59 1 37 19 3 9 0 
19 46656 1 0 3 3 8 3 1014 0 1 0 0 5 1 22 0 4 0 5 0 0 698 1 0 0 0 25 8 5 2 69 0 0 11 0 0 0 8 0 69 0 178 35 0 0 50 2 0 709 23 26 0 3 0 13 3 120 5 0 4 33 2 2 0 0 23 0 0 0 172 0 1 5 4 10 0 15 15 23 0 35 0 3 0 0 34 101 10 256 11 0 4 0 0 17 497 0 1 0 21 0 232 23 0 0 28 0 2 0 2 11 15 1 0 188 0 0 2 1 3 20 121 33 35543 0 0 0 0 9 0 0 0 0 3 85 21 4 0 1 13 0 38 12 1 0 0 0 2 393 375 61 10 403 34 0 1250 42 4 67 11 3 0 13 4 0 5 2 1 2 0 0 13 0 1 0 1 1 3 0 0 5 3 7 5 242 0 0 5 0 0 4 44 1 18 1 0 20 192 1 186 1493 18 1 0 15 0 0 0 16 2 128 2 0 5 0 0 56 1 1 13 0 12 17 0 0 2 0 59 5 1 1 0 0 8 1 12 1 2 0 5 0 108 20 9 0 51 56 0 59 9 2 15 0 
20 49688 0 2 7 7 13 3 1030 2 0 0 1 5 1 40 0 3 0 3 0 0 753 2 0 1 0 16 1 2 1 65 0 0 13 0 0 0 6 0 79 0 251 32 0 0 90 4 0 724 20 31 1 0 0 25 1 128 3 0 5 42 12 3 0 0 25 0 0 0 197 0 0 5 4 17 0 12 48 23 0 45 3 0 0 1 22 87 8 286 12 0 5 0 2 17 520 0 0 0 8 1 228 27 0 0 36 1 0 0 0 3 5 0 1 226 0 0 3 1 1 12 107 31 38207 2 0 0 0 12 0 0 0 0 0 124 14 3 0 12 15 0 36 6 0 0 0 0 4 404 361 53 11 456 30 0 1250 61 2 91 18 4 0 8 11 0 5 4 0 2 0 0 12 0 1 0 0 1 1 0 0 23 5 1 4 272 0 0 11 2 0 3 30 2 16 1 1 12 158 0 164 1437 14 0 0 25 0 0 0 12 3 101 1 0 9 0 0 53 0 0 10 0 20 1 0 3 0 0 64 5 2 0 0 2 12 2 1 0 2 0 5 0 128 50 21 0 22 49 2 58 11 3 4 0 
21 45774 3 0 4 1 17 1 1028 1 0 0 2 4 0 38 0 2 0 2 0 0 809 0 0 0 0 23 4 9 1 40 0 0 4 0 0 1 7 0 30 1 223 55 0 0 60 1 0 718 31 27 0 0 0 17 0 109 4 0 1 54 9 4 0 0 16 0 0 0 260 1 1 1 7 15 2 21 15 34 0 50 2 2 0 3 28 57 10 237 2 0 1 0 0 21 518 1 3 0 1 2 213 15 0 1 57 0 1 0 2 0 7 0 0 224 0 0 1 1 4 5 115 25 34631 2 0 0 0 9 0 0 0 0 3 82 10 0 1 6 15 0 39 7 1 0 0 0 2 390 302 58 11 451 30 0 1308 71 1 54 28 1 0 11 9 0 6 1 0 3 0 0 9 0 1 0 2 0 1 0 0 37 4 1 13 274 0 0 2 0 0 3 20 4 19 0 2 14 142 0 123 1448 15 0 0 23 0 0 0 1 1 89 0 0 4 0 0 35 0 0 3 0 9 3 0 2 0 0 51 8 1 0 0 1 6 0 5 0 0 0 3 0 128 53 17 0 43 52 1 51 14 8 22 0 
22 36243 1 1 6 10 12 2 760 1 0 0 1 2 0 13 0 2 0 5 0 0 816 0 0 0 0 17 1 3 1 28 0 1 2 0 0 0 9 0 24 3 182 52 0 0 65 2 0 530 15 20 0 1 0 20 0 65 6 0 1 50 3 0 2 0 19 0 0 0 156 0 0 0 2 18 1 21 96 54 0 15 1 1 0 0 27 39 5 184 1 0 0 0 0 5 345 0 0 1 1 1 165 9 0 0 29 0 1 0 0 0 2 0 1 289 0 1 1 0 1 11 126 24 26448 2 0 0 0 8 0 0 0 0 2 73 13 0 1 7 21 0 20 9 0 0 0 0 1 350 267 48 29 312 48 0 1301 41 0 61 22 2 0 16 11 0 4 3 0 0 0 0 1 0 1 0 1 0 1 0 1 51 1 0 4 260 0 0 1 1 0 5 18 1 22 0 0 14 124 0 113 1470 10 2 0 16 2 0 0 4 1 53 0 0 2 0 0 11 0 0 10 0 2 6 0 1 0 0 26 3 0 0 0 0 9 1 3 0 3 0 2 0 145 53 8 0 14 43 2 37 23 3 6 4 
23 26675 2 0 8 1 3 1 484 0 0 0 2 0 0 20 0 4 0 0 0 0 949 1 0 0 1 9 0 1 0 26 0 0 2 0 0 0 3 0 8 0 236 55 0 0 51 0 1 452 4 14 0 0 0 11 0 62 1 0 2 26 10 3 2 0 43 0 0 0 94 0 0 0 6 15 2 24 29 74 0 16 0 1 0 0 20 25 4 83 5 0 0 0 0 11 261 0 2 0 3 1 147 4 0 0 24 0 0 0 0 0 2 1 0 254 0 0 1 0 0 20 112 36 17674 3 0 0 0 9 1 0 0 0 6 35 7 0 0 2 4 0 20 8 0 0 0 0 0 344 157 67 10 230 41 0 1446 22 0 41 8 3 0 11 13 0 4 2 0 0 0 0 2 0 0 0 0 1 1 0 0 47 0 0 3 201 0 0 0 3 0 4 8 1 25 0 0 8 72 1 109 1569 15 0 0 9 0 0 0 7 1 32 2 0 1 0 0 19 0 0 14 0 11 1 0 1 0 1 15 0 2 0 0 0 9 1 3 0 5 0 5 0 168 64 2 0 6 51 0 32 41 2 7 0 
24 18701 3 1 2 0 1 0 252 0 0 1 1 0 3 12 0 8 0 0 0 0 1065 1 0 0 0 15 1 2 0 8 0 0 1 0 0 0 7 0 5 0 237 52 1 0 54 0 0 269 11 12 0 0 0 6 0 43 0 0 1 31 1 1 0 0 34 0 0 0 53 1 0 0 3 15 0 31 4 104 0 3 0 1 0 0 8 8 6 46 0 0 0 0 0 1 136 0 0 0 1 0 86 3 0 0 5 0 3 0 0 0 1 0 0 289 0 0 4 0 1 29 133 9 10607 1 0 0 0 1 0 0 0 0 0 19 9 0 0 2 4 0 8 8 0 0 0 0 1 248 125 61 17 104 50 0 1470 11 0 65 9 1 0 17 14 0 6 1 0 1 0 0 0 0 0 0 4 3 0 0 0 26 1 0 2 179 0 0 0 1 1 7 7 0 38 0 0 1 51 1 43 1627 20 2 0 0 1 0 0 9 1 16 0 0 0 1 0 2 0 0 19 0 2 1 1 0 0 0 4 4 0 0 0 0 3 0 1 0 1 0 4 0 256 56 6 0 16 49 0 12 61 2 3 1 
