hr total blank BD BF BG BA BB BE BL BM BN BO BH BI BJ BT JM BV BW WS BQ BR BS JE BY BZ RU RW RS LT RE TM TJ RO TK GW GU GT GS GR GQ GP JP GY GG GF GE GD GB GA GN GM GL GI GH OM TN JO WF HR HT HU HK HN HM VE PR PS PW PT KN AF IQ PA PF PG PE PK PH PN PL PM ZM EH EE EG ZA EC IT VN SB ET SO ZW SA ES ER ME MD MG MF MA MC UZ MM ML MO MN MH MK MU MT MW MV MQ MP MS MR IM UG MY MX IL FR AW SH AX SJ FI FJ FK FM FO NI NL NO NA VU NC NE NF NG NZ NP NR NU CK XK CI CH CO CN CM CL CC CA CG CF CD CZ CY CX CR PY CW CV CU SZ SY SX KG KE SS SR KI KH SV KM ST SK KR SI KP KW SN SM SL SC KZ KY SG SE SD DO DM DJ DK DE YE DZ US UY YT UM LB LC LA TV TW TT TR LK LI LV TO TL LU LR LS TH TF TG TD TC LY VA VC AE AD AG VG AI VI IS IR AM AL AO AN AQ AS AR AU AT IO IN TZ AZ IE ID UA QA MZ 
0 5091 0 0 0 6 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 186 0 3685 0 2 2 0 0 0 1 0 0 0 0 0 7 0 0 44 0 0 0 1 0 40 0 0 0 0 0 0 0 0 0 0 2 0 27 1 0 0 0 0 0 0 2 0 0 0 0 0 4 0 0 1 0 54 0 0 0 10 0 0 1 3 1 0 0 0 0 0 30 0 0 3 0 0 1 0 11 0 0 0 200 0 8 0 0 0 0 0 0 0 0 0 0 1 12 8 7 0 0 0 0 8 0 0 0 0 0 15 2 0 0 0 0 0 0 3 0 0 0 0 0 0 2 2 29 0 0 0 25 0 0 0 15 2 0 0 0 0 0 1 0 0 0 8 0 0 0 0 0 0 0 0 0 22 1 0 0 0 0 0 0 31 0 3 1 0 1 0 0 3 63 0 0 139 0 0 0 0 0 0 0 2 0 4 0 0 15 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 4 4 4 0 0 0 2 7 5 297 0 0 
1 4229 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 110 0 3045 0 1 4 0 0 0 0 0 0 0 0 0 3 0 0 34 0 0 0 2 0 13 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 1 0 0 0 0 0 11 0 0 1 0 31 0 0 0 1 0 1 1 1 2 0 0 0 0 0 15 0 0 2 0 0 2 0 5 0 0 0 390 0 1 0 0 0 0 0 0 0 0 0 0 2 0 22 2 0 0 0 0 2 0 0 0 0 0 4 1 0 0 0 0 0 1 8 0 0 0 0 0 0 0 1 28 0 4 0 22 0 0 0 7 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 1 14 6 0 0 0 0 0 0 50 0 3 4 0 1 0 0 2 25 0 0 133 0 0 0 0 0 0 0 3 0 1 1 0 4 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 8 4 0 0 0 0 5 1 142 0 0 
2 5435 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 95 0 4017 0 1 3 0 0 1 0 0 0 0 0 0 4 0 0 39 0 0 0 4 0 10 0 0 0 0 0 0 1 1 0 0 0 0 8 2 0 0 3 0 0 0 0 0 0 0 0 0 12 1 0 1 0 13 0 0 0 1 0 0 0 6 1 0 0 0 0 0 17 0 1 1 0 0 1 0 7 0 0 0 486 0 1 0 0 0 0 0 0 0 0 0 0 1 2 14 3 0 0 0 0 2 0 0 0 0 0 13 1 0 0 0 0 0 0 3 1 0 0 0 0 0 1 0 46 0 1 0 12 0 0 0 5 1 0 0 0 0 0 0 0 0 0 29 0 0 0 0 1 0 0 0 0 24 0 0 0 0 0 0 0 87 0 2 0 0 2 0 0 0 19 0 0 155 0 0 0 0 0 0 0 3 0 5 0 0 4 0 0 0 0 0 17 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 6 8 3 0 1 0 1 2 3 211 0 0 
3 7602 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 244 0 5833 0 1 4 0 0 0 0 0 0 0 0 0 2 0 0 55 0 0 0 13 0 6 0 0 0 0 0 0 1 0 0 0 0 0 1 2 0 0 0 0 0 0 1 0 0 0 0 0 5 0 1 2 0 13 0 0 0 8 0 0 0 5 3 0 0 0 0 1 26 0 0 2 0 0 1 0 24 0 0 0 405 0 0 1 0 0 1 0 0 0 0 0 0 0 8 18 14 0 0 0 0 5 0 0 0 0 0 15 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 30 0 1 0 24 0 0 0 4 1 0 0 0 0 0 0 0 0 0 80 0 0 0 0 1 0 0 0 0 29 0 0 1 0 0 0 0 148 0 3 0 0 1 0 0 1 17 0 0 170 0 0 0 0 0 0 0 9 0 7 4 0 11 0 0 0 0 0 22 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 12 4 1 0 13 0 3 8 4 254 0 0 
4 11612 0 1 2 13 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 683 0 8708 0 0 5 0 0 1 1 0 0 0 0 0 4 0 0 51 0 0 0 13 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 1 0 5 0 16 0 0 0 9 5 1 0 11 4 0 0 0 0 0 15 0 1 10 0 0 0 0 24 1 0 0 433 0 0 0 4 0 0 0 0 0 0 0 0 1 4 33 9 0 0 0 0 14 0 0 0 0 0 12 0 0 0 0 0 0 0 4 0 0 0 0 0 0 1 2 77 0 2 0 20 0 0 0 12 7 0 0 0 0 0 0 0 0 0 76 0 0 0 0 0 0 0 0 0 33 0 0 3 0 0 0 0 219 0 10 2 0 4 0 0 7 15 0 0 234 0 0 0 0 0 0 0 7 0 12 7 0 24 0 0 0 0 0 30 0 0 0 0 0 0 0 8 0 0 0 0 0 1 0 3 0 0 0 0 0 6 13 3 0 17 0 6 1 2 632 1 0 
5 14032 0 0 0 9 1 0 5 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 873 0 10557 0 2 8 0 0 1 1 0 0 0 0 0 9 0 0 38 0 0 0 31 0 8 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 4 0 0 0 0 0 3 0 0 8 0 33 0 1 0 8 1 1 0 14 6 0 0 0 0 0 18 0 4 20 0 0 1 1 24 0 0 0 379 0 10 0 3 0 0 0 0 0 0 0 0 5 2 24 11 0 0 0 0 37 0 0 0 0 0 39 2 1 0 0 0 0 0 4 2 0 0 0 0 0 5 0 50 0 0 0 15 0 0 0 22 15 0 0 0 0 0 1 0 1 0 98 1 0 0 0 0 0 0 0 2 43 0 0 1 0 0 0 0 237 0 3 6 0 1 0 0 3 33 0 0 194 0 0 0 0 0 0 0 3 0 30 0 0 48 0 0 0 0 0 19 0 0 0 0 0 0 0 14 0 0 0 0 0 0 2 10 0 0 0 0 0 2 22 4 0 20 0 29 7 4 868 0 0 
6 20079 0 0 0 17 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1198 0 14642 0 4 13 0 8 9 0 0 0 0 0 0 5 0 0 70 0 0 0 29 0 19 0 0 0 0 0 0 0 0 3 0 5 0 3 1 0 0 0 0 0 0 10 0 0 0 0 0 1 0 0 5 0 56 0 0 0 21 5 6 0 16 3 0 0 0 0 0 29 0 5 18 0 0 19 0 39 0 0 0 550 0 15 0 0 0 0 0 0 0 0 0 0 4 13 75 27 0 0 0 0 110 0 0 0 0 0 100 5 0 0 0 0 0 0 1 1 0 0 0 0 0 4 0 58 0 0 0 22 0 0 0 47 15 0 0 0 0 0 1 0 0 0 94 2 0 0 0 0 0 0 0 0 43 7 0 4 0 0 0 0 309 0 4 4 0 0 0 0 38 133 0 0 240 0 0 0 0 0 0 0 9 0 63 2 1 91 0 0 5 0 0 14 0 0 0 0 0 1 0 26 0 0 0 0 0 0 0 3 0 0 0 0 0 2 46 17 0 46 0 43 0 4 1510 0 0 
7 22058 0 3 0 27 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1415 0 15841 0 6 15 0 1 1 2 0 0 0 0 0 11 0 0 54 0 0 0 23 0 41 0 0 0 0 0 0 0 0 2 0 0 0 12 1 0 0 0 0 0 0 13 0 0 0 0 0 6 0 0 2 0 132 0 0 0 34 15 1 0 49 12 0 0 0 1 0 45 0 1 48 0 0 17 0 47 0 0 0 465 0 32 0 0 0 1 0 0 0 0 0 0 9 13 73 55 0 0 0 0 135 0 0 0 0 0 118 7 0 0 0 0 0 0 6 0 0 0 0 0 0 7 0 30 0 1 0 9 0 0 0 104 14 0 0 0 0 0 0 0 0 0 91 0 0 0 0 0 0 0 0 0 46 0 0 1 0 0 0 0 316 0 7 8 0 1 0 2 29 216 0 0 207 0 0 0 0 0 0 0 6 0 60 0 0 75 0 0 2 0 0 16 0 0 0 0 0 1 0 21 1 0 0 0 0 4 3 10 0 0 0 1 0 0 48 17 0 39 0 45 17 8 1788 0 0 
8 25368 0 0 1 19 2 0 4 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1612 0 18255 0 10 22 0 1 3 8 0 0 0 0 0 31 0 0 62 0 0 0 21 0 107 0 0 0 0 0 0 0 0 3 0 1 0 39 3 0 0 1 0 0 0 14 0 0 0 0 0 1 0 0 5 0 120 0 0 0 42 19 2 0 37 9 0 0 0 0 0 73 0 1 56 0 4 18 0 48 0 0 0 530 0 33 1 4 0 0 0 0 0 0 0 1 7 10 94 29 0 0 0 0 134 0 0 0 0 0 128 13 0 0 0 0 0 0 5 0 0 0 0 0 0 12 0 56 0 0 0 4 0 5 1 120 28 0 0 0 0 0 0 0 0 0 104 0 0 0 0 1 0 0 0 2 29 4 0 3 0 0 0 0 329 0 6 15 0 0 0 1 9 195 0 0 167 0 0 0 0 0 0 0 2 0 44 0 0 78 0 5 13 0 0 20 0 0 0 0 0 0 0 37 0 0 0 0 0 4 8 4 0 0 0 0 0 2 61 23 0 34 0 57 25 6 2203 0 0 
9 26756 0 1 0 19 0 0 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1734 1 19463 0 10 31 0 0 5 2 0 0 0 0 2 35 0 0 78 0 0 0 13 0 87 0 0 0 0 0 1 0 0 4 0 4 0 40 3 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 4 0 143 0 0 0 44 14 0 0 44 15 0 0 0 0 0 59 0 5 45 0 0 7 0 45 0 0 0 444 0 27 0 0 0 0 0 0 0 0 0 0 1 10 114 41 0 0 0 0 62 0 0 0 0 0 131 11 0 0 0 0 0 0 23 1 0 0 0 0 0 8 2 85 0 0 0 1 0 2 0 162 23 0 0 0 0 0 0 0 0 0 112 0 0 0 0 0 0 0 0 9 25 1 0 1 0 1 0 1 324 0 18 17 0 1 0 1 5 224 0 0 188 0 0 0 1 0 0 0 4 0 64 1 0 87 0 0 19 0 0 14 0 0 0 0 0 1 0 31 0 0 0 0 0 3 11 13 0 0 0 0 0 2 46 29 0 40 0 57 53 8 2187 0 0 
