hr total blank BD BF BG BA BB BE BL BM BN BO BH BI BJ BT JM BV BW WS BQ BR BS JE BY BZ RU RW RS LT RE TM TJ RO TK GW GU GT GS GR GQ GP JP GY GG GF GE GD GB GA GN GM GL GI GH OM TN JO WF HR HT HU HK HN HM VE PR PS PW PT KN AF IQ PA PF PG PE PK PH PN PL PM ZM EH EE EG ZA EC IT VN SB ET SO ZW SA ES ER ME MD MG MF MA MC UZ MM ML MO MN MH MK MU MT MW MV MQ MP MS MR IM UG MY MX IL FR AW SH AX SJ FI FJ FK FM FO NI NL NO NA VU NC NE NF NG NZ NP NR NU CK XK CI CH CO CN CM CL CC CA CG CF CD CZ CY CX CR PY CW CV CU SZ SY SX KG KE SS SR KI KH SV KM ST SK KR SI KP KW SN SM SL SC KZ KY SG SE SD DO DM DJ DK DE YE DZ US UY YT UM LB LC LA TV TW TT TR LK LI LV TO TL LU LR LS TH TF TG TD TC LY VA VC AE AD AG VG AI VI IS IR AM AL AO AN AQ AS AR AU AT IO IN TZ AZ IE ID UA QA MZ 
0 5944 0 1 1 3 0 1 7 0 0 0 1 1 0 0 0 1 0 0 0 0 1924 0 0 0 0 5 0 4 0 0 0 0 2 0 0 0 9 0 4 0 2 10 0 0 1 1 0 58 0 0 0 0 0 4 0 0 0 0 1 2 0 4 5 0 57 0 0 0 53 0 0 0 4 0 0 30 0 136 0 3 0 1 0 0 2 7 7 1517 1 0 0 0 1 2 42 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 31 134 0 53 0 0 0 0 1 0 0 0 0 5 11 0 0 0 0 0 1 6 2 0 0 0 0 1 2 7 57 3 0 69 0 54 0 1 0 3 2 0 19 44 0 0 1 0 0 0 0 0 0 0 0 3 4 0 0 0 2 0 0 1 5 0 0 0 0 0 3 5 0 41 0 0 1 15 0 1 759 52 0 0 2 0 1 0 1 2 10 5 0 0 0 0 3 0 0 12 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 1 1 0 2 0 481 16 1 0 7 8 0 2 33 0 1 0 
1 4647 0 0 0 1 0 0 6 0 0 1 0 0 0 0 0 1 0 0 1 0 1613 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 0 4 0 1 14 0 0 0 1 0 31 0 0 0 0 0 2 1 0 0 0 0 0 0 3 2 0 57 0 0 0 28 0 0 0 12 0 1 27 0 171 0 0 0 1 0 0 4 2 31 733 2 0 0 0 0 1 26 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 3 1 0 0 0 0 0 27 157 0 15 0 0 0 0 1 0 0 0 0 7 4 0 0 0 0 0 0 7 0 0 0 0 0 0 1 1 84 13 1 59 0 35 0 0 0 0 1 0 29 43 0 0 1 0 0 0 0 3 0 0 0 1 4 0 0 0 2 0 0 0 6 0 0 0 0 0 5 1 1 22 0 0 1 5 0 0 717 48 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 6 0 0 0 0 0 1 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 415 18 0 0 12 10 0 4 32 0 0 0 
2 4516 1 0 1 0 0 3 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1567 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 6 0 1 0 3 22 0 0 0 0 0 17 0 0 0 0 0 1 0 0 0 0 0 2 0 5 6 0 66 1 0 0 9 0 0 0 10 0 0 22 0 158 0 1 0 0 0 0 0 6 22 528 4 0 0 0 0 2 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 48 170 0 15 0 0 0 0 0 0 0 0 0 15 3 1 0 0 1 0 0 6 1 1 0 0 0 1 1 2 86 12 0 69 0 51 0 0 0 0 0 0 24 30 0 0 0 0 0 0 1 4 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 5 4 0 23 0 0 0 5 0 0 814 62 0 0 0 0 0 0 0 0 2 1 0 1 0 0 1 0 0 9 0 0 0 0 0 0 0 5 0 0 0 0 0 1 1 0 0 0 0 0 0 427 23 2 0 22 9 0 0 30 0 0 0 
3 4055 0 0 0 4 0 0 0 0 0 0 1 1 0 0 0 2 0 0 0 0 964 1 0 0 0 3 0 0 0 0 0 0 2 0 0 0 7 0 1 0 1 21 0 0 0 0 0 9 0 0 0 0 0 0 1 0 0 0 0 0 0 2 7 0 60 0 0 0 7 0 0 0 7 0 0 38 0 204 0 3 0 0 0 0 0 6 8 786 4 0 0 1 0 5 16 0 0 0 1 0 3 0 0 0 0 2 0 0 0 0 0 0 2 0 1 0 0 0 0 50 225 0 11 1 0 0 0 1 0 0 0 0 8 2 1 0 0 0 0 0 7 1 0 0 0 0 0 1 6 87 12 0 47 0 45 0 0 0 0 0 0 21 18 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 4 1 0 0 1 1 0 0 1 0 5 4 0 30 0 0 0 4 0 0 778 48 0 0 0 0 0 0 0 1 5 1 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 1 0 286 23 0 0 31 13 0 2 35 0 1 1 
4 4852 0 2 0 1 0 0 1 0 0 1 0 0 0 0 0 2 0 0 0 0 693 0 0 0 0 14 0 1 1 0 0 0 3 0 0 0 9 0 0 0 1 34 0 0 0 1 0 16 0 0 0 0 0 1 0 0 0 0 3 0 2 1 8 0 39 1 0 0 6 0 0 0 9 0 0 25 3 252 0 0 0 0 0 0 3 10 15 2008 4 0 0 0 0 5 22 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 76 197 1 11 0 0 0 0 2 0 0 0 0 15 2 0 0 0 0 0 0 4 4 2 0 0 0 0 0 9 62 9 0 40 0 40 0 0 0 0 1 0 9 5 0 0 0 0 0 0 0 4 0 0 0 1 3 0 0 0 4 1 0 1 2 4 0 0 0 0 12 1 0 14 0 0 0 3 0 0 667 27 0 0 0 0 0 0 3 2 6 1 0 1 0 1 0 0 0 16 0 0 0 0 1 0 0 4 0 0 0 0 0 0 1 0 0 0 0 3 0 233 15 1 0 36 13 1 5 37 0 0 1 
5 6646 0 0 0 2 0 1 11 0 0 0 1 0 0 0 0 0 0 6 0 0 383 0 0 0 0 7 0 3 1 0 0 0 1 0 0 0 6 0 8 0 0 27 0 0 0 0 0 26 0 0 0 0 0 0 0 0 4 0 3 0 0 1 4 0 31 0 0 0 7 0 0 0 10 0 0 14 1 248 0 1 0 0 0 0 2 29 7 4345 0 0 0 0 1 3 137 0 0 1 0 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 78 131 1 30 1 0 0 0 1 0 0 0 0 8 2 1 0 0 0 0 0 8 6 0 0 0 0 0 0 13 26 15 0 21 0 18 0 0 2 0 0 0 15 6 0 0 0 0 0 0 0 8 0 0 0 2 1 0 0 0 1 1 0 1 4 3 0 0 2 0 8 2 1 15 0 0 1 13 0 2 482 21 0 0 0 0 0 0 4 2 16 4 0 0 0 0 1 0 0 11 0 1 0 0 0 3 0 8 0 0 0 0 0 0 1 0 5 0 0 2 0 125 20 1 0 38 18 0 8 53 1 0 0 
6 9814 0 1 0 4 1 0 20 0 0 0 0 1 0 0 0 2 0 1 0 0 255 0 0 0 0 13 0 6 3 0 0 0 10 0 0 1 1 0 11 0 1 31 0 0 0 0 0 62 0 1 0 0 0 1 1 0 3 0 7 0 0 5 1 0 17 0 0 0 23 0 0 0 3 0 0 12 4 245 0 7 0 1 0 0 3 34 7 7624 2 0 3 0 0 7 150 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 3 1 1 0 0 0 0 0 1 62 82 0 78 1 0 0 0 1 0 0 0 0 1 21 3 0 0 1 0 0 15 6 2 0 0 0 0 0 54 10 13 0 10 0 10 0 0 0 2 0 0 7 0 1 0 0 0 0 0 1 10 0 0 0 0 0 0 0 0 3 2 0 2 1 3 0 0 0 0 12 4 0 4 0 0 1 41 0 0 358 7 0 0 2 0 0 0 3 1 21 2 0 2 0 0 1 0 0 19 0 0 0 0 0 6 0 9 0 0 0 0 0 0 0 0 0 1 0 1 0 84 28 2 0 45 20 0 44 56 1 1 1 
7 12547 0 1 0 5 0 0 35 0 0 2 1 2 0 0 0 0 0 2 0 0 203 1 0 0 0 8 1 4 0 0 0 2 10 0 0 0 4 0 21 0 0 42 0 0 0 2 0 113 0 1 0 0 0 3 1 0 0 0 2 0 0 2 3 0 9 0 0 0 22 0 0 0 3 0 0 3 2 218 0 7 0 0 0 0 7 33 3 10445 1 0 0 0 0 6 148 0 0 0 1 0 3 2 0 0 0 0 0 0 0 0 3 0 0 1 0 0 1 0 1 84 45 1 108 0 0 0 0 1 0 0 0 0 0 25 2 2 0 0 0 0 22 6 1 0 0 0 2 3 48 10 14 1 2 0 11 0 0 1 2 2 0 5 1 0 0 0 0 1 0 0 4 0 0 0 1 0 0 0 0 4 4 0 1 0 9 0 2 1 0 7 6 1 9 0 0 0 54 0 0 270 3 0 0 1 0 0 0 4 1 29 2 0 0 0 0 6 0 0 15 0 0 0 0 3 5 0 14 2 0 0 0 0 0 0 0 4 7 0 0 0 49 23 5 0 53 15 1 36 61 3 0 0 
8 15468 0 3 0 3 0 0 25 0 0 0 1 1 0 0 0 0 0 2 0 0 357 0 0 0 0 11 1 3 2 1 0 0 6 0 0 1 5 0 17 0 0 39 0 0 0 0 0 214 0 0 0 0 1 6 1 1 1 0 4 0 1 0 0 0 4 1 0 0 45 0 0 0 2 1 0 12 6 277 0 10 0 1 0 2 5 52 1 12879 6 0 0 1 0 4 169 0 0 0 0 0 3 3 0 0 0 0 0 1 4 2 5 0 3 0 0 0 0 0 1 107 25 1 140 0 0 0 0 3 0 0 0 0 2 36 4 3 0 0 0 0 19 2 0 0 0 0 4 2 60 6 16 1 9 0 9 0 0 1 9 1 0 6 3 0 0 1 0 0 0 0 14 0 0 0 0 0 0 0 3 5 2 0 4 0 7 0 0 1 0 12 6 0 4 0 0 1 58 0 2 234 4 0 0 2 0 0 0 5 0 53 5 0 0 0 0 11 0 0 43 0 0 0 0 0 8 0 16 0 0 0 0 0 1 2 0 5 3 0 2 0 39 23 7 0 61 19 1 35 45 1 1 2 
9 16525 1 1 0 4 0 0 29 0 0 1 0 1 0 0 0 0 0 4 0 0 462 0 0 0 0 15 1 8 1 0 0 0 5 0 0 1 3 0 7 0 1 35 0 0 0 0 0 216 1 0 0 0 0 4 0 1 1 0 13 0 2 4 0 0 9 4 0 0 45 0 0 0 0 0 0 12 2 291 0 13 0 2 0 1 17 39 0 13757 2 0 0 0 1 8 214 1 2 0 0 0 2 4 0 0 0 2 0 0 2 0 5 0 0 1 1 0 0 0 1 64 25 2 173 0 0 0 0 1 0 0 0 0 0 41 10 1 0 1 0 0 32 6 1 0 0 0 5 1 69 5 14 1 10 0 8 0 0 1 10 1 0 2 14 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 0 3 4 0 4 0 2 0 0 1 0 11 15 0 4 0 0 8 60 1 3 159 2 0 0 3 0 0 0 2 1 42 10 0 2 0 0 12 0 0 51 0 0 0 0 1 8 0 5 1 0 0 0 0 1 2 0 3 2 0 2 0 60 46 12 0 54 16 1 27 55 1 1 1 
