hr total blank BD BF BG BA BB BE BL BM BN BO BH BI BJ BT JM BV BW WS BQ BR BS JE BY BZ RU RW RS LT RE TM TJ RO TK GW GU GT GS GR GQ GP JP GY GG GF GE GD GB GA GN GM GL GI GH OM TN JO WF HR HT HU HK HN HM VE PR PS PW PT KN AF IQ PA PF PG PE PK PH PN PL PM ZM EH EE EG ZA EC IT VN SB ET SO ZW SA ES ER ME MD MG MF MA MC UZ MM ML MO MN MH MK MU MT MW MV MQ MP MS MR IM UG MY MX IL FR AW SH AX SJ FI FJ FK FM FO NI NL NO NA VU NC NE NF NG NZ NP NR NU CK XK CI CH CO CN CM CL CC CA CG CF CD CZ CY CX CR PY CW CV CU SZ SY SX KG KE SS SR KI KH SV KM ST SK KR SI KP KW SN SM SL SC KZ KY SG SE SD DO DM DJ DK DE YE DZ US UY YT UM LB LC LA TV TW TT TR LK LI LV TO TL LU LR LS TH TF TG TD TC LY VA VC AE AD AG VG AI VI IS IR AM AL AO AN AQ AS AR AU AT IO IN TZ AZ IE ID UA QA MZ 
0 340162 8 21 3 10 14 91 407 2 14 20 85 205 0 3 0 273 0 4 7 2 72927 160 0 34 4 794 8 169 1 2 0 0 38 1 0 48 432 0 167 0 51 18173 6 1 19 3 5 11422 4 13 4 2 14 347 64 49 120 0 54 118 50 192 141 0 1469 17 0 0 2349 8 5 127 459 5 2 1131 217 8523 0 244 0 14 0 6 2053 710 983 1329 131 1 3 4 23 4283 4490 2 45 7 2 0 87 4 3 19 16 10 63 3 13 5 17 2 26 103 11 0 29 3 18 2930 7634 92 4538 20 0 0 0 106 4 1 1 1 212 749 128 5 0 0 1 0 905 466 52 0 0 0 105 87 220 4140 379 60 3243 0 6998 23 0 14 48 62 0 602 729 8 0 45 1 19 6 5 77 0 3 0 22 152 0 0 16 795 41 1 1383 76 0 3 2 13 8 375 244 113 456 23 0 112 815 23 93 133165 1676 0 1 85 25 18 0 201 197 2603 46 1 18 4 0 8 3 4 2038 0 14 4 29 330 3 11 535 8 29 20 0 4 76 91 0 15 30 0 13 2 13657 3016 86 0 1399 67 8 1470 3145 131 184 3 
1 445946 30 63 2 14 15 73 250 0 23 25 102 177 0 5 0 340 0 10 9 2 95373 159 0 22 14 977 5 112 12 5 0 2 17 3 0 51 530 0 78 1 84 28934 16 0 5 6 8 8484 2 22 1 3 4 212 67 26 66 0 44 209 58 277 217 0 1838 39 0 1 1893 4 12 114 669 6 19 1358 379 13403 0 185 0 12 0 5 1737 735 1255 934 164 1 8 4 14 3756 3488 0 21 0 2 8 87 4 7 31 13 28 118 7 15 6 18 1 39 110 19 0 7 4 32 5055 10863 79 3384 21 0 0 0 125 3 0 1 0 362 669 85 7 0 3 2 0 752 635 244 0 0 0 75 118 146 5638 670 28 4630 0 9840 7 1 12 57 57 0 839 1033 6 0 55 3 15 4 3 104 0 5 0 80 216 2 0 17 1106 30 24 1172 103 0 8 2 46 14 655 223 63 653 23 1 76 713 12 41 182314 2306 0 0 89 49 47 0 373 263 2194 103 0 24 20 2 5 5 1 3637 0 5 1 43 216 2 31 521 3 46 10 3 9 59 54 1 4 19 0 17 4 17750 4034 64 0 4165 66 4 1016 4970 100 147 7 
2 458212 37 99 1 10 1 104 182 0 16 56 156 141 0 3 1 390 0 8 7 2 100844 159 0 28 12 1121 2 62 2 21 1 3 27 3 0 59 654 0 68 0 68 32940 19 1 13 4 12 5402 6 5 5 2 11 184 200 7 48 0 46 134 47 287 347 0 1845 37 0 0 1187 17 18 80 589 4 8 1493 512 14905 0 105 0 12 0 5 989 641 1328 657 229 5 7 3 17 3274 2042 0 3 0 3 3 64 2 29 31 12 27 135 2 12 16 20 10 56 114 19 0 3 2 42 6056 11929 64 2165 49 0 0 0 105 5 0 0 2 367 427 57 9 0 0 1 0 442 661 227 0 0 0 70 81 87 5971 685 16 4887 0 9822 9 1 8 31 47 0 1001 938 5 0 27 7 40 4 13 216 0 4 0 68 236 0 0 3 1257 19 2 1005 78 0 1 10 110 18 746 181 45 611 30 1 41 483 17 37 186200 2351 1 0 86 76 29 0 400 258 1294 171 0 11 4 1 6 0 2 4238 0 0 0 32 133 6 61 820 0 38 31 1 0 20 39 0 1 18 0 17 4 17818 4032 72 0 6652 71 29 638 5643 81 216 5 
3 453431 60 171 3 13 7 85 161 1 11 56 121 234 0 5 4 426 0 4 2 0 83531 147 0 44 15 1519 8 31 3 22 0 1 16 3 0 60 646 0 71 1 52 39962 2 0 28 4 18 3915 0 6 6 0 7 112 304 4 75 0 40 184 21 308 250 0 1355 34 0 0 613 10 14 195 524 23 35 1201 783 15905 0 94 0 21 0 6 681 1000 1184 531 228 5 5 12 45 5080 1334 2 1 2 2 1 25 2 12 30 0 24 172 0 4 6 12 16 75 94 13 0 3 0 60 6655 13145 64 1397 28 0 0 0 117 3 0 0 0 447 315 52 14 1 3 4 0 439 693 204 0 0 0 48 61 88 5215 796 12 4160 0 9005 3 0 14 18 39 0 907 710 9 0 46 4 86 2 18 481 0 4 0 72 286 0 0 12 1427 23 3 907 40 1 3 4 88 17 809 125 44 513 4 3 29 619 10 25 191947 2205 1 0 86 71 27 0 405 200 1662 154 0 14 3 1 3 0 5 5355 0 5 1 10 69 1 20 1009 3 34 16 1 7 16 105 3 1 7 0 14 4 15793 4029 51 0 8347 112 6 368 5720 78 367 11 
4 426511 78 199 3 28 3 89 120 1 10 52 74 240 3 1 4 299 0 25 7 0 61963 121 0 144 11 2180 19 27 14 17 1 1 42 3 0 65 615 0 149 0 34 38313 2 1 5 13 13 4030 3 2 3 0 5 141 393 10 127 0 39 114 29 326 270 0 972 22 0 3 392 9 21 201 463 9 5 1359 1071 17319 0 108 0 40 0 5 635 2743 1024 635 229 7 12 3 92 4624 1162 1 1 2 2 1 17 9 25 68 9 27 169 0 11 39 8 41 107 57 15 0 1 2 116 8126 13498 132 1327 26 0 0 0 255 7 0 1 2 621 347 57 30 3 1 2 0 672 762 244 1 0 1 25 5 116 4527 808 11 2503 1 8328 2 2 27 33 42 0 908 406 2 1 40 9 14 3 26 738 0 1 0 56 276 0 0 15 1522 31 0 1287 24 0 1 17 115 13 1008 162 92 370 11 3 49 753 15 14 180178 1839 2 1 117 7 40 0 512 135 3710 161 0 54 1 2 7 2 11 6466 0 0 0 8 51 4 0 1284 4 44 7 2 2 18 116 6 2 7 0 24 3 13638 4611 111 0 10222 190 28 312 6640 152 377 19 
5 383182 51 257 1 53 5 58 227 2 4 51 40 317 2 2 5 186 0 57 9 1 39144 112 0 241 3 3196 27 81 14 26 1 3 59 3 0 60 517 0 206 0 33 38212 2 0 0 36 9 3909 5 3 3 2 1 213 575 22 143 0 54 71 71 354 228 0 577 8 0 4 330 2 32 350 314 10 17 1004 1329 17660 0 297 0 90 0 15 829 4950 696 1463 228 1 17 14 169 4921 1807 0 11 6 4 0 14 10 23 93 1 19 134 4 6 16 17 17 114 31 21 1 4 4 173 8480 12647 327 1685 41 0 0 0 391 3 0 1 0 398 746 121 57 2 1 0 0 1456 861 192 0 0 1 9 12 183 2905 851 51 1381 0 7005 2 0 43 57 81 1 703 260 0 0 21 17 19 0 28 912 0 2 0 58 210 0 0 21 1601 69 2 1343 21 1 2 7 118 9 1010 408 147 204 10 0 120 1805 24 34 154496 1588 2 0 227 5 28 0 545 99 5231 200 2 45 6 1 4 1 7 6915 0 0 1 5 73 2 2 1769 0 16 8 1 3 22 231 8 3 26 0 14 4 10379 4762 185 0 11763 258 54 267 6690 272 458 48 
6 324793 49 257 1 111 21 10 594 0 4 54 17 437 0 15 3 192 0 95 7 0 22186 75 1 323 11 3990 61 167 19 52 1 4 87 3 0 74 273 1 285 1 16 36997 0 0 4 20 4 7815 2 1 1 1 5 529 637 38 216 0 102 35 106 336 91 0 468 5 0 3 318 1 12 290 161 3 22 683 1422 14753 0 644 0 95 0 13 875 6377 439 2782 294 1 5 13 191 5240 3844 1 14 9 11 2 16 9 13 166 3 52 142 1 22 16 38 42 124 23 14 0 2 4 182 8200 8496 495 3171 19 0 2 0 554 0 0 3 0 217 1474 203 64 0 2 2 0 2088 840 211 0 0 3 13 44 378 1389 757 83 704 0 4543 5 1 57 138 131 0 392 157 0 1 19 14 40 4 37 995 0 4 0 72 76 1 0 33 1717 64 0 1451 18 2 3 13 118 8 1001 625 141 88 0 3 215 2556 14 75 111622 1109 5 3 297 4 43 0 593 83 8816 175 10 60 9 0 45 1 6 6827 0 8 2 1 58 3 1 2148 9 6 3 0 0 25 236 15 5 39 0 21 6 7007 4952 280 0 11271 364 57 353 6194 461 547 52 
7 321464 51 245 4 118 56 4 1032 0 4 41 40 487 1 6 3 70 0 151 9 0 15376 20 3 399 2 4789 60 311 38 40 1 17 202 5 1 63 171 0 369 0 6 39373 0 4 0 34 4 19937 4 31 5 0 10 754 741 46 339 0 128 10 178 311 52 0 256 4 0 4 678 0 34 352 167 13 6 283 1808 16135 0 1130 0 152 5 20 1307 7213 201 4499 231 0 15 17 191 6650 6590 0 41 20 2 0 50 15 20 79 6 55 163 9 56 24 64 52 120 2 32 0 4 8 214 8779 5457 545 5584 3 1 1 0 696 7 0 0 4 105 2686 322 116 0 4 10 0 3151 984 217 1 0 0 17 105 572 834 990 115 606 0 2992 4 1 58 229 157 0 223 150 1 1 10 29 34 0 39 1141 0 0 0 67 43 0 0 40 1982 111 1 2102 28 1 14 7 108 3 1033 1121 218 68 2 3 307 3685 37 71 81606 823 11 0 367 2 35 0 615 42 13115 196 4 103 11 0 59 4 8 7017 0 11 1 1 132 6 0 2488 22 2 3 0 0 34 282 28 20 49 0 21 4 5077 4957 371 0 11081 310 71 958 6435 687 664 70 
8 224256 30 173 6 112 33 3 1017 0 3 46 10 443 2 6 5 32 0 123 2 5 8445 15 9 305 1 3687 29 239 24 29 3 4 103 3 0 44 29 0 427 0 9 29637 0 9 1 13 0 24150 12 8 6 1 11 801 444 60 284 0 91 3 135 316 26 0 129 32 0 0 772 1 11 330 42 10 27 141 1139 12376 0 923 0 103 0 35 1242 5313 110 3811 238 0 13 22 137 5054 7161 1 26 20 7 1 81 8 11 93 18 30 83 1 48 16 44 32 95 5 13 0 6 18 152 5711 1709 326 5750 1 0 0 0 563 3 0 0 1 17 2677 337 61 0 6 3 0 2545 808 135 0 0 0 20 80 531 406 618 102 393 0 1586 5 1 28 185 137 0 88 94 0 2 7 37 26 0 19 761 0 0 0 44 16 0 0 44 1304 36 4 1354 35 4 6 10 187 3 693 1046 197 41 0 2 286 2860 30 93 38790 595 8 0 249 9 32 0 418 14 8918 162 4 115 3 0 58 0 14 4914 0 1 2 0 133 4 2 2037 17 2 1 0 0 45 253 22 14 51 0 12 3 2559 3852 399 0 7198 276 63 1609 4534 577 430 46 
9 230343 30 157 5 93 32 12 1078 0 0 36 15 445 1 12 4 36 1 65 4 1 15655 20 2 314 2 3516 37 315 38 39 1 3 78 3 0 88 26 0 378 0 10 31756 4 18 4 24 4 27711 15 11 4 2 17 882 630 65 252 0 114 9 131 275 17 0 252 16 0 0 1038 0 12 302 42 3 1 70 1215 14703 0 976 0 85 0 38 1530 4873 73 3909 244 2 9 11 119 5467 8067 0 42 7 5 0 109 11 7 39 10 39 67 2 34 17 37 22 89 7 15 0 2 33 204 5874 989 401 6548 2 0 1 0 574 0 0 4 4 23 2716 298 73 0 1 3 0 2540 682 138 0 0 1 24 62 509 433 651 85 394 2 1084 6 1 54 212 143 2 54 175 0 4 3 22 36 2 27 798 0 1 0 56 11 0 0 22 1319 71 3 1649 45 1 3 0 55 5 804 1025 179 57 0 2 260 3087 9 91 25989 445 0 0 219 6 27 0 328 29 10541 116 1 96 7 0 64 9 13 5100 0 0 0 0 201 3 0 2121 26 2 9 0 0 76 273 13 18 38 0 16 5 2645 3664 395 0 6815 291 64 2123 4259 622 504 36 
