FR 1 29 0.034483
AE 1 29 0.034483
DK 8 29 0.275862
MY 3 29 0.103448
TR 1 29 0.034483
ZA 1 29 0.034483
US 5 29 0.172414
NG 1 29 0.034483
CZ 1 29 0.034483
NL 1 29 0.034483
PH 3 29 0.103448
geo 1 29 0.034483
SE 2 29 0.068966
